"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar2.15827338129496","semivar4.31654676258993","semivar6.47482014388489","semivar8.63309352517986","semivar10.7913669064748","semivar12.9496402877698","semivar15.1079136690647","semivar17.2661870503597","semivar19.4244604316547","semivar21.5827338129496","semivar23.7410071942446","semivar25.8992805755396","semivar28.0575539568345","semivar30.2158273381295","semivar32.3741007194245","semivar34.5323741007194","semivar36.6906474820144","semivar38.8489208633094","semivar41.0071942446043","semivar43.1654676258993","semivar45.3237410071942","semivar47.4820143884892","semivar49.6402877697842","semivar51.7985611510791","semivar53.9568345323741","semivar56.1151079136691","semivar58.273381294964","semivar60.431654676259","semivar62.589928057554","semivar64.7482014388489","semivar66.9064748201439","semivar69.0647482014388","semivar71.2230215827338","semivar73.3812949640288","semivar75.5395683453237","semivar77.6978417266187","semivar79.8561151079137","semivar82.0143884892086","semivar84.1726618705036","semivar86.3309352517986","semivar88.4892086330935","semivar90.6474820143885","semivar92.8057553956834","semivar94.9640287769784","semivar97.1223021582734","semivar99.2805755395683","semivar101.438848920863","semivar103.597122302158","semivar105.755395683453","semivar107.913669064748","semivar110.071942446043","semivar112.230215827338","semivar114.388489208633","semivar116.546762589928","semivar118.705035971223","semivar120.863309352518","semivar123.021582733813","semivar125.179856115108","semivar127.338129496403","semivar129.496402877698","semivar131.654676258993","semivar133.812949640288","semivar135.971223021583","semivar138.129496402878","semivar140.287769784173","semivar142.446043165468","semivar144.604316546763","semivar146.762589928058","semivar148.920863309353","semivar151.079136690647","semivar153.237410071942","semivar155.395683453237","semivar157.553956834532","semivar159.712230215827","semivar161.870503597122","semivar164.028776978417","semivar166.187050359712","semivar168.345323741007","semivar170.503597122302","semivar172.661870503597","semivar174.820143884892","semivar176.978417266187","semivar179.136690647482","semivar181.294964028777","semivar183.453237410072","semivar185.611510791367","semivar187.769784172662","semivar189.928057553957","semivar192.086330935252","semivar194.244604316547","semivar196.402877697842","semivar198.561151079137","semivar200.719424460432","semivar202.877697841727","semivar205.035971223022","semivar207.194244604317","semivar209.352517985612","semivar211.510791366906","semivar213.669064748201","semivar215.827338129496","semivar217.985611510791","semivar220.143884892086","semivar222.302158273381","semivar224.460431654676","semivar226.618705035971","semivar228.776978417266","semivar230.935251798561","semivar233.093525179856","semivar235.251798561151","semivar237.410071942446","semivar239.568345323741","semivar241.726618705036","semivar243.884892086331","semivar246.043165467626","semivar248.201438848921","semivar250.359712230216","semivar252.517985611511","semivar254.676258992806","semivar256.834532374101","semivar258.992805755396","semivar261.151079136691","semivar263.309352517986","semivar265.467625899281","semivar267.625899280576","semivar269.784172661871","semivar271.942446043165","semivar274.10071942446","semivar276.258992805755","semivar278.41726618705","semivar280.575539568345","semivar282.73381294964","semivar284.892086330935","semivar287.05035971223","semivar289.208633093525","semivar291.36690647482","semivar293.525179856115","semivar295.68345323741","semivar297.841726618705","semivar300"
"AR-330_BARGE_2016-04-26_S",108,"4/26/2016","4:23:23 PM",38.9573,16.903,16.50886809,NA,"AR-330_BARGE_2016-04-26_S_final.csv",880,19.1304347826087,0.344200273158894,"0.00242706682817284","0.01346025985709","0.0169447287564861","0.0178784470002965","0.0151691689077121","0.00598584610806238","0.00546090110236802","0.00546090110236802","0.011883097252544","0.0198018482185217","0.0228814511611452","0.014310090382544","0.00209717561370486","1.25202037920945e-05","0.00546090110236802","0.00654588439608935","0.0090364416240398","0.00124240810979619","0.0228814511611452","0.0160360509202608","0.000789777484880394","0.00178561517277163","0.000603419081868133","0.00495046205463043","0.0188185307344228","0.0374247054757158","0.0321977051550967","0.0460312347821887","0.0208102061102048","0.00598584610806238","0.00100117629547684","1.25202037920945e-05","0.000111241740294363","0.0188185307344228","0.0261835408206245","0.0261835408206245","0.0218234940291727","0.01346025985709","0.00969486390625002","0.00713096309170111","0.0111241803577127","0.0198018482185217","0.0228814511611452","0.00401332259362425","0.00495046205463043","0.00713096309170111","0.00969486390625002","0.00969486390625002","0.00495046205463043","0.0104180685127234","0.0285238557446048","0.0388062617483024","0.0430729221636295","0.0475917523705152","0.0118979380926292","0.00100117629547684","0.00446506341447703","0.011883097252544","0.00772911404054411","0.00495046205463043","0.00546090110236802","0.0090364416240398","0.00316676420148001","0.000444967383062537","0.000111241740294363","0.00100117629547684","0.00772911404054411","0.00598584610806238","0.00242706682817284","1.25202037920945e-05","0.000111241740294363","0.0143100927750401","0.000196489465200868","0.00242706682817284","0.00713096309170111","0.00495046205463043","0.0083637920472131","0.00546090110236802","0.00209717561370486","0.000111241740294363","0.000308208220339658","0.000789777484880394","0.00969486390625002","0.011883097252544","0.0083637920472131","0.00357752319375981","0.000444967383062537","0.00149383023001013","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_BARGE_2016-04-26_S",109,"4/26/2016","4:23:24 PM",38.9831,16.903,16.52642395,NA,"AR-330_BARGE_2016-04-26_S_final.csv",890,19.3478260869565,0.324166811971501,"0.000308208220339658","0.00100548668254796","0.00969486390625002","0.0126823769699229","0.0134918562548025","0.0111529060375818","0.00357752199751181","0.00317442659820225","0.00317442659820225","0.008363790218137","0.0151691689077121","0.0178784443260892","0.0104180664713445","0.000797445074464783","0.000444967383062537","0.00317442659820225","0.004013321326608","0.00600692271883518","0.000313005094802489","0.0178784443260892","0.0118979380926284","0.000111241740294363","0.00357752319376024","0.00177413230820269","0.00278822650939545","0.014310090382544","0.0309403878414396","0.0262055650025689","0.0388062617483024","0.0160532878404644","0.00357752199751181","0.000198401591960029","0.000444967383062537","4.91224363876477e-05","0.014310090382544","0.0208102061102048","0.0208102061102048","0.0169447261530475","0.00969486390625002","0.00654588439608935","0.00447416106328885","0.00772911228223646","0.0151691689077121","0.0178784443260892","0.00209717561370486","0.00278822650939545","0.00447416106328885","0.00654588439608935","0.00654588439608935","0.00278822650939545","0.0143100927750401","0.0347620848135654","0.0460312347821887","0.0506682227217623","0.0555597698054404","0.0160360509202617","0.000198401591960029","0.00242706682817284","0.008363790218137","0.00495046205462993","0.00278822650939545","0.00317442659820225","0.00600692271883518","0.00149909513942231","1.25202037920945e-05","4.91224363876477e-05","0.000198401591960029","0.00495046205462993","0.00357752199751181","0.00100548668254796","0.000444967383062537","0.000789777484880394","0.0188185334780362","0.000996875167288932","0.00100548668254796","0.00447416106328885","0.00278822650939545","0.00546090110236802","0.00317442659820225","0.000797445074464783","4.91224363876477e-05","0","0.000111241740294363","0.00654588439608935","0.008363790218137","0.00546090110236802","0.00178561517277133","1.25202037920945e-05","0.000444966961177602","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_BARGE_2016-04-26_S",110,"4/26/2016","4:23:25 PM",39.0762,16.903,16.58977473,NA,"AR-330_BARGE_2016-04-26_S_final.csv",900,19.5652173913043,0.31353962422783,"0.004013321326608","0.00654588439608935","0.00100117629547684","0.00123283288135863","0.00242706781347842","0.00278822756546921","0.00178561517277163","1.25202037920945e-05","4.91222962128863e-05","4.91222962128863e-05","0.000789777484880394","0.00357752319376024","0.00495046205463043","0.00149909513942259","0.00123283217912402","0.00713096309170051","4.91222962128863e-05","0","0.000200323260673613","0.00208472875696864","0.00495046205463043","0.00209094846907219","0.00278822650939545","0.0151691689077121","0.0111241803577127","0.000111241740294363","0.00316676420148041","0.0126670568059208","0.00970826928330311","0.0178602563307537","0.00401332259362425","1.25202037920945e-05","0.00242706682817284","0.00713096309170051","0.00495046205463043","0.00316676420148041","0.00654588601422296","0.00654588601422296","0.00446506341447703","0.00123283288135863","0.000308208220339658","1.25202037921197e-05","0.000603419081868133","0.00357752319376024","0.00495046205463043","0.000308207869222404","0.000111241740294363","1.25202037921197e-05","0.000308208220339658","0.000308208220339658","0.000111241740294363","0.0334800628763354","0.0623983963268232","0.0772282377020951","0.0832015621991761","0.089438067881519","0.036094038046176","0.00242706682817284","0.000198401591960029","0.000789777484880394","4.91224363875979e-05","0.000111241740294363","4.91222962128863e-05","0.000200323260673613","0.000606766460716864","0.00357752199751181","0.00495046205463043","0.00242706682817284","4.91224363875979e-05","1.25202037920945e-05","0.00100117629547684","0.00713096309170051","0.008363790218137","0.0402128584284732","0.00901058665929159","0.00100117629547684","1.25202037921197e-05","0.000111241740294363","0.000111241951236955","4.91222962128863e-05","0.00123283217912402","0.00495046205463043","0.004013321326608","0.00278822650939545","0.000308208220339658","0.000789777484880394","0.000111241951236955","0.000444966961177602","0.00357752199751181","0.00178561517277133","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_BARGE_2016-04-26_S",111,"4/26/2016","4:23:26 PM",39.1693,16.903,16.65312552,NA,"AR-330_BARGE_2016-04-26_S_final.csv",910,19.7826086956522,0.317755207732939,"0.00401332259362425","0.0160532878404644","0.0208102061102048","0.00902351046146566","0.000797445074464783","0.000198401591960129","0.000111241740294363","0.000444967383062537","0.00447416240107246","0.00495046205463043","0.00495046205463043","0.00124240810979619","1.25202037920945e-05","4.91222962128863e-05","0.000606766953369605","0.00969486390625002","0.0218436044094721","0.00495046205463043","0.00401332259362425","0.00242036743967297","0.011883097252544","4.91222962128863e-05","0.000310601851210009","0.0134918562548025","0.0347874610051609","0.0285008744368805","0.00546090110236802","5.00808151683781e-05","0.00242036743967297","0.00123761551365773","0.00494089216059063","0","0.00447416240107246","0.0126823769699237","0.0218436044094721","0.0178784470002965","5.00808151683781e-05","0.000308208220339658","0.000308208220339658","1.20432597155986e-05","0.000797445074464783","0.00209717561370486","0.00357752319375981","0.00150436931044004","1.25202037920945e-05","4.91222962128863e-05","0.00654588439608935","0.00546090110236802","0.00357752319375981","0.00209717561370486","0.00209717561370486","0.00546090110236802","0.0606766805573761","0.0980613567562497","0.11645189010023","0.123761551365761","0.131343015859072","0.0641786728920105","0.0126823769699237","0.0059963805576898","0.00124240810979619","0.00317442659820265","0.00546090110236802","0.00495046205463043","0.00242036743967297","0.00774108219489648","0.0151691689077121","0.0178784470002965","0.0126823769699237","0.00317442659820265","0.00447416240107246","0.00902351046146566","0.0218436044094721","0.0239644487007019","0.069633831309773","0.0250509439700095","0.00902351046146566","0.00357752319375981","0.00546090110236802","0.00278822650939545","0.00495046205463043","0.00969486390625002","0.0178784470002965","0.0160532878404644","0.0134918562548025","0.00209717561370486","0.00124240810979619","0.00278822650939545","0.00713096309170111","0.0151691689077121","0.0111529081497285","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_BARGE_2016-04-26_S",112,"4/26/2016","4:23:27 PM",39.2571,16.903,16.71286987,NA,"AR-330_BARGE_2016-04-26_S_final.csv",920,20,0.33591068970903,"0.00356938735692238","0.0151524134916197","0.0347620810846453","0.0416167262431679","0.0239433875269799","0.00774108219489586","0.0054508482276196","0.00494089075476051","0.00653487924995998","0.0160360509202608","0.0169270169889767","0.0169270169889767","0.00902351046146566","0.00400470518190738","0.0027810456167844","0.00711947644145995","0.0250294073869222","0.043072922163628","0.0169270169889767","0.0151524134916197","0.0118682678528963","0.02847790239076","0.0027810456167844","0.00598584610806238","0.0309403878414396","0.0606431601692219","0.0522425854949766","0.0178602536579072","0.00446506341447656","0.000111241740294363","0.000603419081867958","0.000111241951236955","0.00356938735692238","0.0160360509202608","0.029708110935368","0.043072922163628","0.0374247054757158","0.00446506341447656","0.00177986868847988","0.00177986868847988","0.00316676420148001","0.00774108219489586","0.0111385396229181","0.0142938164705619","0.00970826928330241","0.00400470518190738","0.0027810456167844","0.0197827009879794","0.0178602536579072","0.0142938164705619","0.0111385396229181","0.0111385396229181","0.0178602536579072","0.0936792856413168","0.139048331796421","0.160796853686728","0.169366776609803","0.178216633966693","0.0980187420123025","0.029708110935368","0.0188185307344219","0.00902351046146566","0.0134760522649601","0.0178602536579072","0.0169270169889767","0.0118682678528963","0.0218234940291727","0.0334551645307001","0.0374247054757158","0.029708110935368","0.0134760522649601","0.0160360509202608","0.0239433875269799","0.043072922163628","0.0460312304912087","0.104734163282496","0.0475323933705614","0.0239433875269799","0.0142938164705619","0.0178602536579072","0.0126670545549596","0.0169270169889767","0.0250294073869222","0.0374247054757158","0.0347620810846453","0.0309403878414396","0.0111385396229181","0.00902351046146566","0.0126670545549596","0.0207905773047845","0.0334551645307001","0.0273411780788214","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_BARGE_2016-04-26_S",113,"4/26/2016","4:23:28 PM",39.2416,16.903,16.70232275,NA,"AR-330_BARGE_2016-04-26_S_final.csv",930,20.2173913043478,0.361921768478993,"0.000111241740294363","0.00242036743967297","0.0126670568059208","0.0309403878414396","0.0374247054757158","0.0207905801885724","0.0059963805576898","0.00400470518190783","0.00356938735692238","0.00494089216059063","0.0134760545866884","0.0142938164705627","0.0142938164705627","0.00713096478060195","0.0027810456167844","0.00177986953225015","0.00545084970421703","0.0218033958636732","0.0388062617483024","0.0142938164705627","0.0126670568059208","0.0096814697586919","0.0250294073869222","0.00177986953225015","0.00446506341447703","0.0273411780788226","0.0555597698054404","0.047532393370563","0.0151524134916197","0.00316676420148001","0","0.000196489465200868","0.000444967383062537","0.00242036743967297","0.0134760545866884","0.0261835408206245","0.0388062617483024","0.0334551681888524","0.00316676420148001","0.00100117629547684","0.00100117629547684","0.00209094846907219","0.0059963805576898","0.00902351046146566","0.0118830994327367","0.00774108395456513","0.0027810456167844","0.00177986953225015","0.0169270169889767","0.0151524134916197","0.0118830994327367","0.00902351046146566","0.00902351046146566","0.0151524134916197","0.0873341981569595","0.131293703358773","0.152449414244244","0.16079685368673","0.1694227921","0.09152581069523","0.0261835408206245","0.0160360509202608","0.00713096478060195","0.0111385396229188","0.0151524134916197","0.0142938164705627","0.0096814697586919","0.0188185307344228","0.029708110935368","0.0334551681888524","0.0261835408206245","0.0111385396229188","0.0134760545866884","0.0207905801885724","0.0388062617483024","0.0416167262431679","0.0980187482738921","0.0430446847267366","0.0207905801885724","0.0118830994327367","0.0151524134916197","0.010404181560792","0.0142938164705627","0.0218033958636732","0.0334551681888524","0.0309403878414396","0.0273411780788226","0.00902351046146566","0.00713096478060195","0.010404181560792","0.0178602536579081","0.029708110935368","0.0239644517967932","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_BARGE_2016-04-26_S",114,"4/26/2016","4:23:29 PM",39.1951,16.903,16.67068138,10,"AR-330_BARGE_2016-04-26_S_final.csv",940,20.4347826086956,0.39542930554834,"0.00100117629547684","0.00177986868847988","0.000308208220339658","0.00654588601422296","0.0208102061102048","0.0261835408206245","0.0126670568059208","0.00209717561370486","0.00100117629547707","0.000789777484880394","0.00149383100301229","0.00713096478060195","0.00772911404054473","0.00772911404054473","0.00278822756546921","0.000444967383062537","0.000111241951236955","0.00177986953225015","0.01346025985709","0.0273411780788226","0.00772911404054473","0.00654588601422296","0.00445597502454842","0.0160188207276304","0.000111241951236955","0.00123761551365773","0.0178784470002965","0.0416444955162296","0.0347367141532951","0.0083637920472131","0.000606766953369605","0.00100117629547684","0.000310601851210009","0.0027810456167844","0.000308208220339658","0.00713096478060195","0.016944728756487","0.0273411780788226","0.0228814541864698","0.000606766953369605","0","0","0.000198401873670452","0.00209717561370486","0.00401332259362425","0.00598584765542761","0.00317442772504385","0.000444967383062537","0.000111241951236955","0.00969486390625002","0.0083637920472131","0.00598584765542761","0.00401332259362425","0.00401332259362425","0.0083637920472131","0.069633831309773","0.10936471231529","0.128741989624196","0.136421978413974","0.144376159784077","0.0733819122097231","0.016944728756487","0.00902351046146566","0.00278822756546921","0.00546090110236854","0.0083637920472131","0.00772911404054473","0.00445597502454842","0.0111385396229188","0.0198018482185217","0.0228814541864698","0.016944728756487","0.00546090110236854","0.00713096478060195","0.0126670568059208","0.0273411780788226","0.029708110935368","0.0792073985028491","0.0309164561621777","0.0126670568059208","0.00598584765542761","0.0083637920472131","0.00495046205463043","0.00772911404054473","0.01346025985709","0.0228814541864698","0.0208102061102048","0.0178784470002965","0.00401332259362425","0.00278822756546921","0.00495046205463043","0.0104041815607927","0.0198018482185217","0.015169171370976","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_BARGE_2016-04-26_S",119,"4/26/2016","4:23:34 PM",39.0814,16.903,16.59331312,NA,"AR-330_BARGE_2016-04-26_S_final.csv",950,20.6521739130435,0.419088317393194,"0.00598584765542761","0.0118830994327367","0.0142938164705619","0.00357752319375981","1.25202037921197e-05","0.00447416106328885","0.00713096309170111","0.00123761551365773","0.000996875167288932","0.00209094846907186","0.00242706781347842","0.00149909513942231","5.00808151684284e-05","0.000111241740294438","0.000111241740294438","0.000603419081867958","0.00316676420148001","0.00446506341447656","0.00123761551365748","0.00149383023001013","0.00774108219489648","0.000111241740294438","1.25202037921197e-05","0.000112681834128851","0.00242036645572839","0.00446506341447656","0.00177986953224985","0.00317442659820265","0.0160532878404653","0.0118830972525448","0.000198401591960129","0.0027810456167844","0.0118830994327367","0.00902351046146566","0.0169270195910544","0.00357752319375981","5.00808151684284e-05","0.00278822650939583","0.00774108219489648","0.00546090110236854","0.0027810456167844","0.00598584765542761","0.00598584765542761","0.00400470518190738","0.000996875167288932","0.000196489465200868","0","0.000442101086439911","0.00316676420148001","0.00446506341447656","0.000444966961177602","0.000198401591960129","0","0.000196489465200868","0.000196489465200868","0.000198401591960129","0.0347874610051609","0.0641786728920105","0.0792073928740869","0.0852553570190416","0.0915669839241371","0.037451035415291","0.00278822650939583","0.000310601851210009","0.000603419081867958","1.20433291224797e-05","0.000198401591960129","0.000111241740294438","0.000112681834128851","0.000793606367840515","0.00401332132660845","0.00546090110236854","0.00278822650939583","1.20433291224797e-05","5.00808151684284e-05","0.00123761551365773","0.00774108219489648","0.0090235085616224","0.0416444955162296","0.00969486390625002","0.00123761551365773","0","0.000198401591960129","4.91224363875979e-05","0.000111241740294438","0.00149383023001013","0.00546090110236854","0.00447416106328885","0.00317442659820265","0.000196489465200868","0.000603419081867958","4.91224363875979e-05","0.000606766460717039","0.00401332132660845","0.00209717561370486","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_BARGE_2016-04-26_S",120,"4/26/2016","4:23:35 PM",39.071,16.903,16.58623634,NA,"AR-330_BARGE_2016-04-26_S_final.csv",960,20.8695652173913,0.42038019435612,"5.00808151684284e-05","0.00713096478060195","0.0134760545866884","0.0160360509202608","0.00447416240107246","1.25202037920945e-05","0.00357752199751181","0.00598584610806238","0.000789777484880394","0.00149383100301229","0.00278822756546884","0.00317442772504385","0.00209717561370486","0","1.20432597155986e-05","1.20432597155986e-05","0.00100117629547684","0.00401332259362425","0.00546090110236802","0.00178561517277163","0.00099687453582238","0.00654588439608935","1.20432597155986e-05","1.25202037920945e-05","0.000313005094802489","0.00177413146579343","0.00546090110236802","0.00242706781347842","0.00242706682817284","0.014310090382544","0.0103903038704656","4.91222962128863e-05","0.00357752319376024","0.0134760545866884","0.0104180685127241","0.0188185334780362","0.00447416240107246","0","0.00209094755453441","0.00654588439608935","0.00446506341447703","0.00357752319376024","0.00713096478060195","0.00713096478060195","0.00495046205463043","0.00149383100301229","0.000444967383062537","5.00808151684284e-05","0.000789777484880394","0.00401332259362425","0.00546090110236802","0.000196489184851545","4.91222962128863e-05","5.00808151684284e-05","0.000444967383062537","0.000444967383062537","4.91222962128863e-05","0.0321977051550954","0.0606431601692219","0.0752741229376894","0.0811728077868968","0.0873341922464872","0.0347620810846466","0.00209094755453441","0.000111241740294363","0.00100117629547684","0.00011124195123688","4.91222962128863e-05","1.20432597155986e-05","0.000313005094802489","0.000444966961177602","0.00316676307599982","0.00446506341447703","0.00209094755453441","0.00011124195123688","0","0.000789777484880394","0.00654588439608935","0.00772911228223646","0.0388062617483024","0.00835134981991806","0.000789777484880394","5.00808151684284e-05","4.91222962128863e-05","0.000198401873670452","1.20432597155986e-05","0.00099687453582238","0.00446506341447703","0.00357752199751181","0.00242706682817284","0.000444967383062537","0.00100117629547684","0.000198401873670452","0.000308207869222529","0.00316676307599982","0.00149909513942231","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_BARGE_2016-04-26_S",121,"4/26/2016","4:23:36 PM",39.0814,16.903,16.59331312,NA,"AR-330_BARGE_2016-04-26_S_final.csv",970,21.0869565217391,0.396495499792395,"5.00808151684284e-05","0","0.00598584765542761","0.0118830994327367","0.0142938164705619","0.00357752319375981","1.25202037921197e-05","0.00447416106328885","0.00713096309170111","0.00123761551365773","0.000996875167288932","0.00209094846907186","0.00242706781347842","0.00149909513942231","5.00808151684284e-05","0.000111241740294438","0.000111241740294438","0.000603419081867958","0.00316676420148001","0.00446506341447656","0.00123761551365748","0.00149383023001013","0.00774108219489648","0.000111241740294438","1.25202037921197e-05","0.000112681834128851","0.00242036645572839","0.00446506341447656","0.00177986953224985","0.00317442659820265","0.0160532878404653","0.0118830972525448","0.000198401591960129","0.0027810456167844","0.0118830994327367","0.00902351046146566","0.0169270195910544","0.00357752319375981","5.00808151684284e-05","0.00278822650939583","0.00774108219489648","0.00546090110236854","0.0027810456167844","0.00598584765542761","0.00598584765542761","0.00400470518190738","0.000996875167288932","0.000196489465200868","0","0.000442101086439911","0.00316676420148001","0.00446506341447656","0.000444966961177602","0.000198401591960129","0","0.000196489465200868","0.000196489465200868","0.000198401591960129","0.0347874610051609","0.0641786728920105","0.0792073928740869","0.0852553570190416","0.0915669839241371","0.037451035415291","0.00278822650939583","0.000310601851210009","0.000603419081867958","1.20433291224797e-05","0.000198401591960129","0.000111241740294438","0.000112681834128851","0.000793606367840515","0.00401332132660845","0.00546090110236854","0.00278822650939583","1.20433291224797e-05","5.00808151684284e-05","0.00123761551365773","0.00774108219489648","0.0090235085616224","0.0416444955162296","0.00969486390625002","0.00123761551365773","0","0.000198401591960129","4.91224363875979e-05","0.000111241740294438","0.00149383023001013","0.00546090110236854","0.00447416106328885","0.00317442659820265","0.000196489465200868","0.000603419081867958","4.91224363875979e-05","0.000606766460717039","0.00401332132660845","0.00209717561370486","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-330_BARGE_2016-04-26_S",122,"4/26/2016","4:23:37 PM",39.1123,16.903,16.61433932,NA,"AR-330_BARGE_2016-04-26_S_final.csv",980,21.304347826087,0.360322523458669,"0.000442101086439911","0.000789777484880394","0.000442101086439911","0.00317442772504385","0.00774108395456513","0.00970826928330241","0.00150436931044004","0.000603419081868133","0.00772911228223646","0.0111241803577127","0.00315910993952157","0.000111241951236955","0.000610124086476077","0.00079744563924653","0.000313005094802489","0.000789777484880394","0.00099687453582238","0.00099687453582238","1.25202037920945e-05","0.00124240810979619","0.00209717561370486","0.000200323260673613","0.00356126078168995","0.011883097252544","0.00099687453582238","0.000603419081868133","0.000108389545660904","0.00493132871649609","0.00209717561370486","0.000447842941290013","0.00598584610806238","0.0218234940291727","0.0169093144830723","0.00123283217912402","0.00100548731673653","0.00774108395456513","0.00547096323872196","0.0118979402741829","0.00150436931044004","0.000789777484880394","0.0054508482276196","0.011883097252544","0.00901058665929227","0.00100548731673653","0.00317442772504385","0.00317442772504385","0.00178561517277163","0.000111241951236955","4.91222962128863e-05","0.000442101086439911","0","0.00124240810979619","0.00209717561370486","0.00177413146579343","0.00123283217912402","0.000442101086439911","4.91222962128863e-05","4.91222962128863e-05","0.00123283217912402","0.043072922163628","0.0752741229376894","0.0914846406759177","0.0979761365299604","0.104734156809964","0.0460312304912102","0.0054508482276196","0.00149383023000986","1.25202037920945e-05","0.000308207869222529","0.00123283217912402","0.00099687453582238","0.000108389545660904","0.00242036645572839","0.00711947475392011","0.00901058665929227","0.0054508482276196","0.000308207869222529","0.000789777484880394","0.00315910993952157","0.011883097252544","0.0134602575367219","0.0506682227217607","0.0142775494276895","0.00315910993952157","0.000442101086439911","0.00123283217912402","0.000196489184851545","0.00099687453582238","0.00356126078168995","0.00901058665929227","0.00772911228223646","0.00598584610806238","4.91222962128863e-05","1.25202037920945e-05","0.000196489184851545","0.00208472875696896","0.00711947475392011","0.00446506341447656","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
