"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar2.65486725663717","semivar5.30973451327434","semivar7.9646017699115","semivar10.6194690265487","semivar13.2743362831858","semivar15.929203539823","semivar18.5840707964602","semivar21.2389380530973","semivar23.8938053097345","semivar26.5486725663717","semivar29.2035398230088","semivar31.858407079646","semivar34.5132743362832","semivar37.1681415929204","semivar39.8230088495575","semivar42.4778761061947","semivar45.1327433628319","semivar47.787610619469","semivar50.4424778761062","semivar53.0973451327434","semivar55.7522123893805","semivar58.4070796460177","semivar61.0619469026549","semivar63.716814159292","semivar66.3716814159292","semivar69.0265486725664","semivar71.6814159292035","semivar74.3362831858407","semivar76.9911504424779","semivar79.646017699115","semivar82.3008849557522","semivar84.9557522123894","semivar87.6106194690265","semivar90.2654867256637","semivar92.9203539823009","semivar95.5752212389381","semivar98.2300884955752","semivar100.884955752212","semivar103.53982300885","semivar106.194690265487","semivar108.849557522124","semivar111.504424778761","semivar114.159292035398","semivar116.814159292035","semivar119.469026548673","semivar122.12389380531","semivar124.778761061947","semivar127.433628318584","semivar130.088495575221","semivar132.743362831858","semivar135.398230088496","semivar138.053097345133","semivar140.70796460177","semivar143.362831858407","semivar146.017699115044","semivar148.672566371681","semivar151.327433628319","semivar153.982300884956","semivar156.637168141593","semivar159.29203539823","semivar161.946902654867","semivar164.601769911504","semivar167.256637168142","semivar169.911504424779","semivar172.566371681416","semivar175.221238938053","semivar177.87610619469","semivar180.530973451327","semivar183.185840707965","semivar185.840707964602","semivar188.495575221239","semivar191.150442477876","semivar193.805309734513","semivar196.46017699115","semivar199.115044247788","semivar201.769911504425","semivar204.424778761062","semivar207.079646017699","semivar209.734513274336","semivar212.389380530973","semivar215.044247787611","semivar217.699115044248","semivar220.353982300885","semivar223.008849557522","semivar225.663716814159","semivar228.318584070796","semivar230.973451327434","semivar233.628318584071","semivar236.283185840708","semivar238.938053097345","semivar241.592920353982","semivar244.247787610619","semivar246.902654867257","semivar249.557522123894","semivar252.212389380531","semivar254.867256637168","semivar257.522123893805","semivar260.176991150442","semivar262.83185840708","semivar265.486725663717","semivar268.141592920354","semivar270.796460176991","semivar273.451327433628","semivar276.106194690266","semivar278.761061946903","semivar281.41592920354","semivar284.070796460177","semivar286.725663716814","semivar289.380530973451","semivar292.035398230089","semivar294.690265486726","semivar297.345132743363","semivar300"
"AR-364_BARGE_2016-03-09_R_T3",124,"3/9/2016","11:03:24 AM",33.8364,12.98,13.0243,NA,"AR-364_BARGE_2016-03-09_R_T3_final.csv",940,25.1785714285714,0.0443404450000003,"0.00485809000000014","0.00179776000000006","0.00234256000000009","0.00720801000000018","0.00770883999999994","0.000331240000000008","0.00443555999999991","0.00881720999999993","0.00331775999999988","0.000585640000000021","9.60999999999926e-06","9.60999999999926e-06","0.000331240000000008","0.00404496000000013","0.00367236000000011","0.000585640000000021","0.00110889000000004","0.00131769000000005","0.000231040000000003","0.00234256000000009","8.10000000000061e-05","0.00110889000000004","8.2810000000002e-05","0.000449440000000014","0.000331240000000008","9.60999999999926e-06","0.000449440000000014","0.00330625000000011","0.00574564000000015","0.00330625000000011","0.00367236000000011","0.000918090000000027","0.000924160000000012","0.0026522499999999","0.00719103999999992","0.00367235999999989","0.00110889000000004","0.000331240000000008","8.10000000000061e-05","0.00528529000000016","0.000585640000000021","0.00014884","0.00131769000000005","0.0026522499999999","0.000449440000000014","9.60999999999926e-06","9.60999999999926e-06","0.00022801000000001","0.0029702499999999","0.00235225000000006","0.00155236000000004","0","0.00443555999999991","0.00367236000000011","0.00265225000000008","0.00179776000000006","0.00179776000000006","0.000449440000000014","0","8.10000000000061e-05","0.000331240000000008","0.000331240000000008","3.72099999999999e-05","0.0026522499999999","0.00022801000000001","9.60999999999926e-06","0.00014884","0.000331240000000008","0.00022801000000001","9.60999999999926e-06","3.72099999999999e-05","0.00131769000000005","0.00180625000000004","0.0026522499999999","0.000585640000000021","0.00179776000000006","0.0194323600000001","0.00574564000000015","0.01394761","0.00404496000000013","0.00207025000000005","3.72099999999999e-05","9.60999999999926e-06","3.72099999999999e-05","0.00234256000000009","0.00528529000000016","0.00265225000000008","0.000331240000000008","0.000331240000000008","0.000449440000000014","3.72099999999999e-05","9.60999999999926e-06","0","9.60999999999926e-06","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2016-03-09_R_T3",125,"3/9/2016","11:03:25 AM",33.7874,12.98,12.991,NA,"AR-364_BARGE_2016-03-09_R_T3_final.csv",950,25.4464285714286,0.0288229500000002,"0.00110889000000004","0.00132496000000003","8.2810000000002e-05","0.00022801000000001","0.00266256000000006","0.0029702499999999","0.00022801000000001","0.00998000999999997","0.0161798400000001","0.00826280999999992","0.00330625000000011","0.00091204000000004","0.00132496000000003","0.00022801000000001","0.000918090000000027","0.000745290000000018","8.2810000000002e-05","0","9.00000000000068e-06","0.000327610000000016","0.00022801000000001","0.00059049000000001","0.00443556000000015","0.00179776000000006","0.0029702500000001","0.00265225000000008","0.00091204000000004","0.000146410000000005","0.000585640000000021","0.00180625000000004","0.000585640000000021","0.000745290000000018","9.00000000000068e-06","0.0040576900000001","0.00719103999999992","0.01394761","0.00881720999999993","0.00443556000000015","0.00265225000000008","0.00059049000000001","0.00155236000000004","8.2810000000002e-05","0.00207025000000005","0.00484416000000017","0.00719103999999992","0.000146410000000005","0.00091204000000004","0.00091204000000004","0.00234256000000009","0.00770883999999994","0.0066912400000002","0.00528529000000016","0.00110889000000004","0.00110888999999992","0.000745290000000018","0.000331240000000008","8.2810000000002e-05","8.2810000000002e-05","0.000146410000000005","0.00110889000000004","0.00059049000000001","0.00022801000000001","0.00022801000000001","0.00155236000000004","0.00719103999999992","0.00234256000000009","0.00091204000000004","0.00207025000000005","0.00265225000000008","0.00234256000000009","0.00132496000000003","0.00073984000000003","0.00484416000000017","0.00574564000000015","0.00719103999999992","0.00330625000000011","8.2810000000002e-05","0.0112572099999999","0.00180625000000004","0.00719103999999992","0.000918090000000027","0.00014884","0.00073984000000003","0.00091204000000004","0.00073984000000003","0.00022801000000001","0.00155236000000004","0.000331240000000008","0.00022801000000001","0.00265225000000008","0.0029702500000001","0.00073984000000003","0.00091204000000004","0.00110889000000004","0.00091204000000004","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2016-03-09_R_T3",126,"3/9/2016","11:03:26 AM",33.8008,12.98,13.0001,NA,"AR-364_BARGE_2016-03-09_R_T3_final.csv",960,25.7142857142857,0.0217447900000001,"8.2810000000002e-05","0.000585640000000021","0.00207025000000005","0.000331240000000008","0.000585640000000021","0.00368449000000008","0.0040449599999999","3.60000000000027e-05","0.00824463999999996","0.01394761","0.00669123999999991","0.00234256000000009","0.000445210000000024","0.000745290000000018","3.60000000000027e-05","0.00155236000000004","0.00132496000000003","0","8.2810000000002e-05","0.000146410000000005","8.10000000000061e-05","0.000585640000000021","0.000231040000000003","0.00330625000000011","0.00110889000000004","0.00206116000000007","0.00179776000000006","0.000445210000000024","9.00000000000068e-06","0.00110889000000004","0.00266256000000006","0.00110889000000004","0.00132496000000003","3.72099999999999e-05","0.00298116000000007","0.00573048999999991","0.011881","0.00719103999999992","0.00330625000000011","0.00179776000000006","0.000231040000000003","0.00235225000000006","0","0.00132496000000003","0.00366025000000013","0.00573048999999991","9.00000000000068e-06","0.000445210000000024","0.000445210000000024","0.00154449000000006","0.00619368999999993","0.00528529000000016","0.00404496000000013","0.000585640000000021","0.00179775999999991","0.00132496000000003","0.000745290000000018","0.000331240000000008","0.000331240000000008","9.00000000000068e-06","0.000585640000000021","0.000231040000000003","3.60000000000027e-05","3.60000000000027e-05","0.000918090000000027","0.00573048999999991","0.00154449000000006","0.000445210000000024","0.00132496000000003","0.00179776000000006","0.00154449000000006","0.000745290000000018","0.000327610000000016","0.00366025000000013","0.00444889000000012","0.00573048999999991","0.00234256000000009","0.000331240000000008","0.0132710399999999","0.00266256000000006","0.00881720999999993","0.00155236000000004","0.000453690000000004","0.000327610000000016","0.000445210000000024","0.000327610000000016","0.000585640000000021","0.00235225000000006","0.000745290000000018","3.60000000000027e-05","0.00179776000000006","0.00206116000000007","0.000327610000000016","0.000445210000000024","0.000585640000000021","0.000445210000000024","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2016-03-09_R_T3",127,"3/9/2016","11:03:27 AM",33.7562,12.98,12.9697,NA,"AR-364_BARGE_2016-03-09_R_T3_final.csv",970,25.9821428571429,0.017150445,"0.000924160000000012","0.000453690000000004","0.00298116000000007","0.00022801000000001","0.00014884","3.8439999999997e-05","0.000918090000000027","0.00110223999999993","0.00132496000000003","0.01468944","0.0220522500000001","0.0125888399999999","0.00620944000000017","0.00265225000000008","0.00332929000000006","0.00132496000000003","8.10000000000061e-05","3.60000000000027e-05","0.000924160000000012","0.000453690000000004","0.000334889999999999","0.00155236000000004","3.8439999999997e-05","0.00207936000000003","0.00772641000000021","0.0040576900000001","0.00574564000000015","0.00529984000000013","0.00265225000000008","0.00111556000000002","8.41000000000201e-06","0.000449440000000014","8.41000000000201e-06","3.60000000000027e-05","0.00059049000000001","0.00722500000000015","0.0112572099999999","0.0194323600000001","0.0132710399999999","0.00772641000000021","0.00529984000000013","0.00207936000000003","0.000327610000000016","0.000924160000000012","0.00446224000000009","0.00826281000000024","0.0112572099999999","0.00111556000000002","0.00265225000000008","0.00265225000000008","0.00485809000000014","0.0119028099999999","0.0106296100000003","0.00883600000000022","0.00298116000000007","0.000143999999999968","3.60000000000027e-05","9.60999999999926e-06","0.00014884","0.00014884","0.00111556000000002","0.00298116000000007","0.00207936000000003","0.00132496000000003","0.00132496000000003","0.00368449000000008","0.0112572099999999","0.00485809000000014","0.00265225000000008","0.00446224000000009","0.00529984000000013","0.00485809000000014","0.00332929000000006","0.00235225000000006","0.00826281000000024","0.00942841000000021","0.0112572099999999","0.00620944000000017","0.00014884","0.00719103999999992","0.000449440000000014","0.00403224999999993","8.10000000000061e-05","8.2810000000002e-05","0.00235225000000006","0.00265225000000008","0.00235225000000006","3.8439999999997e-05","0.000327610000000016","9.60999999999926e-06","0.00132496000000003","0.00529984000000013","0.00574564000000015","0.00235225000000006","0.00265225000000008","0.00298116000000007","0.00265225000000008","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2016-03-09_R_T3",128,"3/9/2016","11:03:28 AM",33.6495,12.98,12.8971,NA,"AR-364_BARGE_2016-03-09_R_T3_final.csv",980,26.25,0.011281065,"0.00527075999999994","0.010609","0.00881720999999993","0.0161798400000001","0.00330624999999991","0.00719103999999992","0.00620943999999989","0.00178928999999993","0.00155236000000004","0.011881","0.0375584399999998","0.0488852099999999","0.0341510399999997","0.0229219600000002","0.0154008100000001","0.01697809","0.011881","0.0040449599999999","0.00443555999999991","0.010609","0.00881720999999993","0.00826280999999992","0.012544","0.00620943999999989","0.01397124","0.0257602500000002","0.0185776900000001","0.0220225600000002","0.0211411600000001","0.0154008100000001","0.011236","0.00485808999999989","0.00264195999999992","0.00485808999999989","0.00443555999999991","0.00938960999999995","0.0248377600000001","0.0319336899999997","0.0449439999999999","0.0352688399999997","0.0257602500000002","0.0211411600000001","0.01397124","0.0029702499999999","0.010609","0.0194323600000001","0.0267322500000003","0.0319336899999997","0.011236","0.0154008100000001","0.0154008100000001","0.0202492900000002","0.0330148899999997","0.0308704900000003","0.0277555600000002","0.0161798400000001","0.00367236000000011","0.00443555999999991","0.00573048999999991","0.00719103999999992","0.00719103999999992","0.011236","0.0161798400000001","0.01397124","0.011881","0.011881","0.0177688900000001","0.0319336899999997","0.0202492900000002","0.0154008100000001","0.0194323600000001","0.0211411600000001","0.0202492900000002","0.01697809","0.0146652100000001","0.0267322500000003","0.0287980900000002","0.0319336899999997","0.0229219600000002","0.00719103999999992","0.00014884","0.00264195999999992","8.2810000000002e-05","0.0040449599999999","0.00667488999999994","0.0146652100000001","0.0154008100000001","0.0146652100000001","0.00620943999999989","0.0029702499999999","0.00573048999999991","0.011881","0.0211411600000001","0.0220225600000002","0.0146652100000001","0.0154008100000001","0.0161798400000001","0.0154008100000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2016-03-09_R_T3",129,"3/9/2016","11:03:29 AM",33.7385,12.98,12.9577,NA,"AR-364_BARGE_2016-03-09_R_T3_final.csv",990,26.5178571428571,0.0119224800000002,"0.00367236000000011","0.000143999999999968","0.00179775999999991","0.00110888999999992","0.00443555999999991","9.61000000001027e-06","0.000585639999999936","0.000331239999999943","0.000334890000000064","0.000449440000000014","0.00234255999999991","0.0177422399999996","0.0257602499999997","0.0154256399999996","0.00824463999999996","0.00403224999999993","0.00485808999999989","0.00234255999999991","8.99999999999002e-06","3.59999999999814e-05","0.00179775999999991","0.00110888999999992","0.000918089999999919","0.00264195999999992","0.000331239999999943","0.00331775999999988","0.00998000999999997","0.00573048999999991","0.00770883999999994","0.00719103999999992","0.00403224999999993","0.00206115999999991","8.28099999999696e-05","8.46400000000304e-05","8.28099999999696e-05","3.59999999999814e-05","0.00131768999999992","0.00940899999999991","0.0139476099999996","0.0229219599999997","0.0161798399999996","0.00998000999999997","0.00719103999999992","0.00331775999999988","3.72100000000216e-05","0.00179775999999991","0.00620943999999989","0.01058841","0.0139476099999996","0.00206115999999991","0.00403224999999993","0.00403224999999993","0.00667488999999994","0.0146652099999996","0.01324801","0.011236","0.00443555999999991","0","3.59999999999814e-05","0.000228009999999956","0.000585639999999936","0.000585639999999936","0.00206115999999991","0.00443555999999991","0.00331775999999988","0.00234255999999991","0.00234255999999991","0.0052852899999999","0.0139476099999996","0.00667488999999994","0.00403224999999993","0.00620943999999989","0.00719103999999992","0.00667488999999994","0.00485808999999989","0.00366024999999992","0.01058841","0.0119028099999999","0.0139476099999996","0.00824463999999996","0.000585639999999936","0.00529984000000013","8.46400000000304e-05","0.00265225000000008","8.99999999999002e-06","0.000445209999999949","0.00366024999999992","0.00403224999999993","0.00366024999999992","0.000331239999999943","3.72100000000216e-05","0.000228009999999956","0.00234255999999991","0.00719103999999992","0.00770883999999994","0.00366024999999992","0.00403224999999993","0.00443555999999991","0.00403224999999993","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2016-03-09_R_T3",130,"3/9/2016","11:03:30 AM",33.8231,12.98,13.0153,NA,"AR-364_BARGE_2016-03-09_R_T3_final.csv",1000,26.7857142857143,0.0138711350000002,"0.00331775999999988","0.01397124","0.00207936000000003","0.000231040000000003","0.00059049000000001","8.10000000000061e-05","0.00368449000000008","0.00111556000000002","0.00155236000000004","0.00576081000000011","0.00620943999999989","8.46399999999977e-05","0.00571535999999995","0.01058841","0.00443555999999991","0.00110224000000005","3.48100000000054e-05","0.000146410000000005","8.46399999999977e-05","0.00298116000000007","0.00266256000000006","0.000231040000000003","0.00059049000000001","0.000745290000000018","3.8439999999997e-05","0.00155236000000004","0","0.00178929000000008","0.000327610000000016","0.00091204000000004","0.00073984000000003","3.48100000000054e-05","0.00014884","0.00235225000000006","0.00446224000000009","0.00235225000000006","0.00266256000000006","0.000453690000000004","0.00155236000000004","0.00366024999999992","0.00879843999999998","0.00484415999999992","0.00178929000000008","0.00073984000000003","0","0.0040576900000001","0.000231040000000003","0.000449440000000014","0.00205209000000009","0.00366024999999992","0.00014884","3.48100000000054e-05","3.48100000000054e-05","0.000580810000000033","0.00403224999999993","0.00330625000000011","0.00234256000000009","8.10000000000061e-05","0.00331775999999988","0.00266256000000006","0.00180625000000004","0.00111556000000002","0.00111556000000002","0.00014884","8.10000000000061e-05","0","8.46399999999977e-05","8.46399999999977e-05","0.00022801000000001","0.00366024999999992","0.000580810000000033","3.48100000000054e-05","0.000449440000000014","0.00073984000000003","0.000580810000000033","0.000146410000000005","8.41000000000201e-06","0.00205209000000009","0.00265225000000008","0.00366024999999992","0.00110224000000005","0.00111556000000002","0.01700416","0.00446224000000009","0.0119028099999999","0.00298116000000007","0.00133225000000001","8.41000000000201e-06","3.48100000000054e-05","8.41000000000201e-06","0.00155236000000004","0.0040576900000001","0.00180625000000004","8.46399999999977e-05","0.00073984000000003","0.00091204000000004","8.41000000000201e-06","3.48100000000054e-05","8.10000000000061e-05","3.48100000000054e-05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2016-03-09_R_T3",131,"3/9/2016","11:03:31 AM",33.9343,12.98,13.0909,NA,"AR-364_BARGE_2016-03-09_R_T3_final.csv",1010,27.0535714285714,0.0108733300000002,"0.00571535999999995","0.0177422399999996","0.0375584399999998","0.01468944","0.00824463999999996","0.00998000999999997","0.00443555999999991","0.0185776900000001","0.011881","0.013225","0.0229522500000001","0.0238393599999997","0.00719103999999992","0","0.000745290000000018","8.10000000000061e-05","0.00179775999999991","0.00485808999999989","0.00403224999999993","0.00719103999999992","0.0169520400000001","0.0161798400000001","0.00824463999999996","0.00998000999999997","0.01058841","0.00669123999999991","0.013225","0.00571535999999995","0.00110888999999992","0.00330624999999991","0.00206115999999991","0.00234255999999991","0.00485808999999989","0.00770883999999994","0.0154008100000001","0.0202777600000001","0.0154008100000001","0.0161798400000001","0.00938960999999995","0.00131043999999994","0.00022801000000001","0.000331240000000008","3.60000000000027e-05","0.00110888999999992","0.00234255999999991","0.00571535999999995","0.0194044900000001","0.00824463999999996","0.00295935999999993","0.000918089999999919","0.00022801000000001","0.00770883999999994","0.00485808999999989","0.00485808999999989","0.0026522499999999","0.000146410000000005","0.000327609999999952","0.000739839999999934","0.00443555999999991","0.0177422399999996","0.0161798400000001","0.01394761","0.011881","0.011881","0.00770883999999994","0.00443555999999991","0.00571535999999995","0.00719103999999992","0.00719103999999992","0.00366024999999992","0.00022801000000001","0.0026522499999999","0.00485808999999989","0.00295935999999993","0.00234255999999991","0.0026522499999999","0.00403224999999993","0.0052852899999999","0.000918089999999919","0.000580809999999947","0.00022801000000001","0.00179775999999991","0.011881","0.0424359999999998","0.0202777600000001","0.0341140899999998","0.0169520400000001","0.01256641","0.0052852899999999","0.00485808999999989","0.0052852899999999","0.013225","0.0194044900000001","0.01394761","0.00719103999999992","0.00234255999999991","0.00206115999999991","0.0052852899999999","0.00485808999999989","0.00443555999999991","0.00485808999999989","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2016-03-09_R_T3",132,"3/9/2016","11:03:32 AM",33.9121,12.98,13.0758,NA,"AR-364_BARGE_2016-03-09_R_T3_final.csv",1020,27.3214285714286,0.00548870000000018,"0.00022801000000001","0.00366024999999992","0.0139476099999996","0.0319336899999997","0.0112572099999999","0.00573048999999991","0.00719103999999992","0.0026522499999999","0.01468944","0.00881720999999993","0.00998000999999997","0.01860496","0.0194044899999996","0.00485808999999989","0.00022801000000001","0.00179776000000006","3.72099999999999e-05","0.000745289999999921","0.00298115999999988","0.00234255999999991","0.00485808999999989","0.01324801","0.01256641","0.00573048999999991","0.00719103999999992","0.00770883999999994","0.00444888999999988","0.00998000999999997","0.00366024999999992","0.000331239999999943","0.00179775999999991","0.000918089999999919","0.00110888999999992","0.00298115999999988","0.0052852899999999","0.011881","0.01620529","0.011881","0.01256641","0.00669123999999991","0.000445209999999949","0","0.00110889000000004","8.2810000000002e-05","0.000331239999999943","0.00110888999999992","0.00366024999999992","0.01542564","0.00573048999999991","0.00154448999999992","0.000231039999999949","0","0.0052852899999999","0.00298115999999988","0.00298115999999988","0.0013249599999999","9.00000000000068e-06","8.99999999999002e-06","0.000146409999999962","0.0026522499999999","0.0139476099999996","0.01256641","0.010609","0.00881720999999993","0.00881720999999993","0.0052852899999999","0.0026522499999999","0.00366024999999992","0.00485808999999989","0.00485808999999989","0.00206115999999991","0","0.0013249599999999","0.00298115999999988","0.00154448999999992","0.00110888999999992","0.0013249599999999","0.00234255999999991","0.00331775999999988","0.000231039999999949","8.09999999999742e-05","0","0.000745289999999921","0.00881720999999993","0.0364428099999997","0.01620529","0.0287641599999997","0.01324801","0.00940899999999991","0.00331775999999988","0.00298115999999988","0.00331775999999988","0.00998000999999997","0.01542564","0.010609","0.00485808999999989","0.00110888999999992","0.000918089999999919","0.00331775999999988","0.00298115999999988","0.0026522499999999","0.00298115999999988","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2016-03-09_R_T3",133,"3/9/2016","11:03:33 AM",33.8186,12.98,13.0122,NA,"AR-364_BARGE_2016-03-09_R_T3_final.csv",1030,27.5892857142857,0.00195465500000007,"0.0040449599999999","0.00619368999999993","9.60999999999926e-06","0.0029702499999999","0.01324801","0.00180625000000004","0.000146410000000005","0.000449440000000014","0.000146410000000005","0.00331776000000009","0.000918090000000027","0.00131769000000005","0.00529984000000013","0.00573048999999991","3.72099999999999e-05","0.00619368999999993","0.011236","0.00485808999999989","0.00131769000000005","8.10000000000061e-05","0.000231040000000003","3.72099999999999e-05","0.00265225000000008","0.00235225000000006","0.000146410000000005","0.000449440000000014","0.000585640000000021","9.60999999999926e-06","0.00131769000000005","9.60999999999926e-06","0.00206116000000007","0.000449440000000014","0.00110889000000004","0.000918090000000027","8.10000000000061e-05","8.2810000000002e-05","0.00206116000000007","0.0040576900000001","0.00206116000000007","0.00235225000000006","0.000331240000000008","0.00180625000000004","0.0040449599999999","0.00938960999999995","0.0052852899999999","0.00206116000000007","0.000918090000000027","9.60999999999926e-06","0.00367236000000011","0.000146410000000005","0.00059049000000001","0.00234256000000009","0.0040449599999999","8.2810000000002e-05","8.10000000000061e-05","8.10000000000061e-05","0.00073984000000003","0.00443555999999991","0.00367236000000011","0.00265225000000008","0.000146410000000005","0.0029702499999999","0.00235225000000006","0.00155236000000004","0.000918090000000027","0.000918090000000027","8.2810000000002e-05","0.000146410000000005","9.60999999999926e-06","3.72099999999999e-05","3.72099999999999e-05","0.000331240000000008","0.0040449599999999","0.00073984000000003","8.10000000000061e-05","0.00059049000000001","0.000918090000000027","0.00073984000000003","0.000231040000000003","3.60000000000027e-05","0.00234256000000009","0.00298116000000007","0.0040449599999999","0.00131769000000005","0.000918090000000027","0.01620529","0.0040576900000001","0.011236","0.00265225000000008","0.00111556000000002","3.60000000000027e-05","8.10000000000061e-05","3.60000000000027e-05","0.00131769000000005","0.00367236000000011","0.00155236000000004","3.72099999999999e-05","0.000918090000000027","0.00110889000000004","3.60000000000027e-05","8.10000000000061e-05","0.000146410000000005","8.10000000000061e-05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2016-03-09_R_T3",134,"3/9/2016","11:03:34 AM",33.8053,12.98,13.0031,NA,"AR-364_BARGE_2016-03-09_R_T3_final.csv",1040,27.8571428571429,0.000540060000000019,"8.2810000000002e-05","0.0052852899999999","0.00770883999999994","0.00014884","0.00206115999999991","0.011236","0.00111556000000002","9.00000000000068e-06","0.000146410000000005","0.000449440000000014","0.00235225000000006","0.000449440000000014","0.00073984000000003","0.0040576900000001","0.00443555999999991","9.00000000000068e-06","0.00770883999999994","0.01324801","0.00620943999999989","0.00206116000000007","0.000327610000000016","0.00059049000000001","9.00000000000068e-06","0.00179776000000006","0.00155236000000004","9.00000000000068e-06","0.000146410000000005","0.00022801000000001","3.60000000000027e-05","0.00073984000000003","0.00014884","0.0029702500000001","0.000918090000000027","0.00179776000000006","0.00155236000000004","0.000327610000000016","0","0.00131769000000005","0.00298116000000007","0.00131769000000005","0.00155236000000004","8.2810000000002e-05","0.00266256000000006","0.0052852899999999","0.011236","0.00669123999999991","0.0029702500000001","0.00155236000000004","0.00014884","0.00265225000000008","9.00000000000068e-06","0.00111556000000002","0.00330625000000011","0.0052852899999999","0","0.000327610000000016","0.000327610000000016","0.00131769000000005","0.00573048999999991","0.00485809000000014","0.00367236000000011","0.000449440000000014","0.00206115999999991","0.00155236000000004","0.000918090000000027","0.000449440000000014","0.000449440000000014","0","0.000449440000000014","0.00014884","9.00000000000068e-06","9.00000000000068e-06","0.000745290000000018","0.0052852899999999","0.00131769000000005","0.000327610000000016","0.00111556000000002","0.00155236000000004","0.00131769000000005","0.00059049000000001","0.00022801000000001","0.00330625000000011","0.0040576900000001","0.0052852899999999","0.00206116000000007","0.000449440000000014","0.01397124","0.00298116000000007","0.00938960999999995","0.00179776000000006","0.00059049000000001","0.00022801000000001","0.000327610000000016","0.00022801000000001","0.00073984000000003","0.00265225000000008","0.000918090000000027","9.00000000000068e-06","0.00155236000000004","0.00179776000000006","0.00022801000000001","0.000327610000000016","0.000449440000000014","0.000327610000000016","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_BARGE_2016-03-09_R_T3",135,"3/9/2016","11:03:35 AM",33.8231,12.98,13.0153,NA,"AR-364_BARGE_2016-03-09_R_T3_final.csv",1050,28.125,0.00200899500000006,"0.00014884","9.60999999999926e-06","0.00366024999999992","0.00571535999999995","0","0.00331775999999988","0.01397124","0.00207936000000003","0.000231040000000003","0.00059049000000001","8.10000000000061e-05","0.00368449000000008","0.00111556000000002","0.00155236000000004","0.00576081000000011","0.00620943999999989","8.46399999999977e-05","0.00571535999999995","0.01058841","0.00443555999999991","0.00110224000000005","3.48100000000054e-05","0.000146410000000005","8.46399999999977e-05","0.00298116000000007","0.00266256000000006","0.000231040000000003","0.00059049000000001","0.000745290000000018","3.8439999999997e-05","0.00155236000000004","0","0.00178929000000008","0.000327610000000016","0.00091204000000004","0.00073984000000003","3.48100000000054e-05","0.00014884","0.00235225000000006","0.00446224000000009","0.00235225000000006","0.00266256000000006","0.000453690000000004","0.00155236000000004","0.00366024999999992","0.00879843999999998","0.00484415999999992","0.00178929000000008","0.00073984000000003","0","0.0040576900000001","0.000231040000000003","0.000449440000000014","0.00205209000000009","0.00366024999999992","0.00014884","3.48100000000054e-05","3.48100000000054e-05","0.000580810000000033","0.00403224999999993","0.00330625000000011","0.00234256000000009","8.10000000000061e-05","0.00331775999999988","0.00266256000000006","0.00180625000000004","0.00111556000000002","0.00111556000000002","0.00014884","8.10000000000061e-05","0","8.46399999999977e-05","8.46399999999977e-05","0.00022801000000001","0.00366024999999992","0.000580810000000033","3.48100000000054e-05","0.000449440000000014","0.00073984000000003","0.000580810000000033","0.000146410000000005","8.41000000000201e-06","0.00205209000000009","0.00265225000000008","0.00366024999999992","0.00110224000000005","0.00111556000000002","0.01700416","0.00446224000000009","0.0119028099999999","0.00298116000000007","0.00133225000000001","8.41000000000201e-06","3.48100000000054e-05","8.41000000000201e-06","0.00155236000000004","0.0040576900000001","0.00180625000000004","8.46399999999977e-05","0.00073984000000003","0.00091204000000004","8.41000000000201e-06","3.48100000000054e-05","8.10000000000061e-05","3.48100000000054e-05","NA","NA","NA","NA","NA","NA","NA","NA"
