"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar1.76470588235294","semivar3.52941176470588","semivar5.29411764705882","semivar7.05882352941176","semivar8.82352941176471","semivar10.5882352941176","semivar12.3529411764706","semivar14.1176470588235","semivar15.8823529411765","semivar17.6470588235294","semivar19.4117647058824","semivar21.1764705882353","semivar22.9411764705882","semivar24.7058823529412","semivar26.4705882352941","semivar28.2352941176471","semivar30","semivar31.7647058823529","semivar33.5294117647059","semivar35.2941176470588","semivar37.0588235294118","semivar38.8235294117647","semivar40.5882352941176","semivar42.3529411764706","semivar44.1176470588235","semivar45.8823529411765","semivar47.6470588235294","semivar49.4117647058824","semivar51.1764705882353","semivar52.9411764705882","semivar54.7058823529412","semivar56.4705882352941","semivar58.2352941176471","semivar60","semivar61.7647058823529","semivar63.5294117647059","semivar65.2941176470588","semivar67.0588235294118","semivar68.8235294117647","semivar70.5882352941177","semivar72.3529411764706","semivar74.1176470588235","semivar75.8823529411765","semivar77.6470588235294","semivar79.4117647058823","semivar81.1764705882353","semivar82.9411764705882","semivar84.7058823529412","semivar86.4705882352941","semivar88.2352941176471","semivar90","semivar91.7647058823529","semivar93.5294117647059","semivar95.2941176470588","semivar97.0588235294118","semivar98.8235294117647","semivar100.588235294118","semivar102.352941176471","semivar104.117647058824","semivar105.882352941176","semivar107.647058823529","semivar109.411764705882","semivar111.176470588235","semivar112.941176470588","semivar114.705882352941","semivar116.470588235294","semivar118.235294117647","semivar120","semivar121.764705882353","semivar123.529411764706","semivar125.294117647059","semivar127.058823529412","semivar128.823529411765","semivar130.588235294118","semivar132.352941176471","semivar134.117647058824","semivar135.882352941176","semivar137.647058823529","semivar139.411764705882","semivar141.176470588235","semivar142.941176470588","semivar144.705882352941","semivar146.470588235294","semivar148.235294117647","semivar150","semivar151.764705882353","semivar153.529411764706","semivar155.294117647059","semivar157.058823529412","semivar158.823529411765","semivar160.588235294118","semivar162.352941176471","semivar164.117647058824","semivar165.882352941176","semivar167.647058823529","semivar169.411764705882","semivar171.176470588235","semivar172.941176470588","semivar174.705882352941","semivar176.470588235294","semivar178.235294117647","semivar180","semivar181.764705882353","semivar183.529411764706","semivar185.294117647059","semivar187.058823529412","semivar188.823529411765","semivar190.588235294118","semivar192.352941176471","semivar194.117647058824","semivar195.882352941176","semivar197.647058823529","semivar199.411764705882","semivar201.176470588235","semivar202.941176470588","semivar204.705882352941","semivar206.470588235294","semivar208.235294117647","semivar210","semivar211.764705882353","semivar213.529411764706","semivar215.294117647059","semivar217.058823529412","semivar218.823529411765","semivar220.588235294118","semivar222.352941176471","semivar224.117647058824","semivar225.882352941176","semivar227.647058823529","semivar229.411764705882","semivar231.176470588235","semivar232.941176470588","semivar234.705882352941","semivar236.470588235294","semivar238.235294117647","semivar240","semivar241.764705882353","semivar243.529411764706","semivar245.294117647059","semivar247.058823529412","semivar248.823529411765","semivar250.588235294118","semivar252.352941176471","semivar254.117647058824","semivar255.882352941176","semivar257.647058823529","semivar259.411764705882","semivar261.176470588235","semivar262.941176470588","semivar264.705882352941","semivar266.470588235294","semivar268.235294117647","semivar270","semivar271.764705882353","semivar273.529411764706","semivar275.294117647059","semivar277.058823529412","semivar278.823529411765","semivar280.588235294118","semivar282.352941176471","semivar284.117647058824","semivar285.882352941176","semivar287.647058823529","semivar289.411764705882","semivar291.176470588235","semivar292.941176470588","semivar294.705882352941","semivar296.470588235294","semivar298.235294117647","semivar300"
"AR-345_RB1_2015-10-15_R_T3",28,"10/15/2015","10:49:09 AM",42.8099,23.966,19.1304,NA,"AR-345_RB1_2015-10-15_R_T3_final.csv",100,1.77514792899408,0.263480239999992,"0.000331239999999879","3.72099999999999e-05","3.72099999999999e-05","0.000331239999999879","0.00131043999999981","0.00058563999999985","0.000331240000000008","0.00206116000000007","0.00022801000000001","0.000228009999999903","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2015-10-15_R_T3",29,"10/15/2015","10:49:10 AM",42.7387,23.966,19.082,NA,"AR-345_RB1_2015-10-15_R_T3_final.csv",110,1.95266272189349,0.30819549499999,"0.00234256000000009","0.00443555999999967","0.0029702500000001","0.0029702500000001","0.00443555999999967","0.0071571599999997","0.00527075999999968","0.00091204000000004","9.00000000000068e-06","0.00110889000000004","0.0040322499999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2015-10-15_R_T3",30,"10/15/2015","10:49:11 AM",42.6943,23.966,19.0517,NA,"AR-345_RB1_2015-10-15_R_T3_final.csv",120,2.1301775147929,0.33086018999999,"0.000918090000000027","0.00619369000000021","0.00938960999999961","0.00719104000000022","0.00719104000000022","0.00938960999999961","0.0132020099999997","0.0105884099999996","0.00366025000000013","0.00110889000000004","0.00404496000000013","0.00879843999999965","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2015-10-15_R_T3",31,"10/15/2015","10:49:12 AM",42.7032,23.966,19.0578,NA,"AR-345_RB1_2015-10-15_R_T3_final.csv",130,2.30769230769231,0.313963289999991,"3.72099999999999e-05","0.000585640000000021","0.00527076000000019","0.00824463999999963","0.00619369000000021","0.00619369000000021","0.00824463999999963","0.0118374399999997","0.00937023999999965","0.00295936000000012","0.00073984000000003","0.00330625000000011","0.00769128999999967","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2015-10-15_R_T3",32,"10/15/2015","10:49:13 AM",42.7832,23.966,19.1122,NA,"AR-345_RB1_2015-10-15_R_T3_final.csv",140,2.48520710059172,0.269583749999993,"0.00295936000000012","0.00366025000000013","0.00091204000000004","0.000331240000000008","0.00132495999999977","0.00059049000000001","0.00059049000000001","0.00132495999999977","0.00295935999999973","0.00179775999999975","0","0.00073984000000003","9.60999999999926e-06","0.0011088899999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2015-10-15_R_T3",33,"10/15/2015","10:49:14 AM",42.8898,23.966,19.1848,NA,"AR-345_RB1_2015-10-15_R_T3_final.csv",150,2.66272189349112,0.223455444999995,"0.00527075999999968","0.0161289999999997","0.0177156099999997","0.0105678399999997","0.00295935999999973","0.00131044000000007","0.00233288999999977","0.00233288999999977","0.00131044000000007","0.000331240000000008","0.00091204000000004","0.00527075999999968","0.00996003999999967","0.00483024999999971","0.00154449000000006","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2015-10-15_R_T3",34,"10/15/2015","10:49:15 AM",42.9566,23.966,19.2302,NA,"AR-345_RB1_2015-10-15_R_T3_final.csv",160,2.84023668639053,0.202802249999995,"0.00206116000000007","0.0139239999999997","0.0297217599999999","0.0318622499999999","0.0219632399999998","0.00996003999999967","0.00665856000000027","0.00877968999999969","0.00877968999999969","0.00665856000000027","0.00404496000000013","0.00571536000000022","0.0139239999999997","0.0210830399999997","0.0132020099999997","0.00717409000000026","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2015-10-15_R_T3",35,"10/15/2015","10:49:16 AM",42.9254,23.966,19.209,NA,"AR-345_RB1_2015-10-15_R_T3_final.csv",170,3.01775147928994,0.216773759999994,"0.000449440000000014","0.000585640000000021","0.00937023999999965","0.0228614399999998","0.0247432899999998","0.0161289999999997","0.00617795999999969","0.00364816000000016","0.00525624999999971","0.00525624999999971","0.00364816000000016","0.00179776000000006","0.00295936000000012","0.00937023999999965","0.0153759999999997","0.00877968999999969","0.00403225000000016","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2015-10-15_R_T3",36,"10/15/2015","10:49:17 AM",42.8233,23.966,19.1395,NA,"AR-345_RB1_2015-10-15_R_T3_final.csv",180,3.19526627218935,0.254573004999992,"0.00483024999999971","0.00822648999999968","0.00205208999999977","0.000745290000000018","0.00667489000000024","0.00770884000000025","0.00330625000000011","8.2810000000002e-05","8.28099999999373e-05","9.00000000000068e-06","9.00000000000068e-06","8.28099999999373e-05","0.00073440999999985","0.000228009999999903","0.000745290000000018","0.0029702500000001","0.000585640000000021","3.59999999999601e-05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2015-10-15_R_T3",37,"10/15/2015","10:49:18 AM",42.7699,23.966,19.1032,NA,"AR-345_RB1_2015-10-15_R_T3_final.csv",190,3.37278106508876,0.284684269999991,"0.00131769000000005","0.0111936399999997","0.0161289999999997","0.00665855999999969","8.10000000000061e-05","0.00206116000000007","0.00265225000000008","0.000449440000000014","0.00073984000000003","0.00206115999999975","0.00110889000000004","0.00110889000000004","0.00206115999999975","0.00401955999999973","0.00264195999999974","8.10000000000061e-05","0.000331240000000008","0.000146410000000005","0.00178928999999977","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2015-10-15_R_T3",38,"10/15/2015","10:49:19 AM",42.8054,23.966,19.1273,NA,"AR-345_RB1_2015-10-15_R_T3_final.csv",200,3.55029585798817,0.290770714999991,"0.000580810000000033","0.00014884","0.00667488999999965","0.0105884099999996","0.00330624999999971","0.00022801000000001","0.0048302500000002","0.00571536000000022","0.00205209000000009","9.60999999999926e-06","0.000453689999999853","8.46399999999977e-05","8.46399999999977e-05","0.000453689999999853","0.00154448999999978","0.000745289999999824","0.00022801000000001","0.00178929000000008","0.000144000000000011","0.000331239999999879","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2015-10-15_R_T3",39,"10/15/2015","10:49:20 AM",42.8455,23.966,19.1546,NA,"AR-345_RB1_2015-10-15_R_T3_final.csv",210,3.72781065088757,0.270233474999992,"0.000745289999999824","0.00264195999999974","0.000228009999999903","0.00295936000000012","0.00571536000000022","0.00091204000000004","0.00179775999999975","0.00937023999999965","0.0105884099999996","0.00527075999999968","0.00058563999999985","3.60000000000027e-05","0.000327609999999888","0.000327609999999888","3.60000000000027e-05","0.000144000000000011","0","0.00179775999999975","0.00484415999999967","0.00154448999999978","8.2810000000002e-05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2015-10-15_R_T3",40,"10/15/2015","10:49:21 AM",42.8721,23.966,19.1727,NA,"AR-345_RB1_2015-10-15_R_T3_final.csv",220,3.90532544378698,0.245238639999992,"0.000327610000000016","0.00206115999999975","0.00483024999999971","0.00110223999999982","0.00131769000000005","0.00330625000000011","0.000146410000000005","0.0036602499999997","0.0132020099999997","0.0146409999999997","0.00822648999999968","0.00178928999999977","0.000580810000000033","0.00131043999999981","0.00131043999999981","0.000580810000000033","3.72099999999999e-05","0.000327610000000016","0.0036602499999997","0.00769128999999967","0.00329475999999973","0.00073984000000003","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2015-10-15_R_T3",41,"10/15/2015","10:49:22 AM",42.8455,23.966,19.1546,NA,"AR-345_RB1_2015-10-15_R_T3_final.csv",230,4.08284023668639,0.232344299999993,"0.000327610000000016","0","0.000745289999999824","0.00264195999999974","0.000228009999999903","0.00295936000000012","0.00571536000000022","0.00091204000000004","0.00179775999999975","0.00937023999999965","0.0105884099999996","0.00527075999999968","0.00058563999999985","3.60000000000027e-05","0.000327609999999888","0.000327609999999888","3.60000000000027e-05","0.000144000000000011","0","0.00179775999999975","0.00484415999999967","0.00154448999999978","8.2810000000002e-05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2015-10-15_R_T3",42,"10/15/2015","10:49:23 AM",42.8009,23.966,19.1243,NA,"AR-345_RB1_2015-10-15_R_T3_final.csv",240,4.2603550295858,0.237711984999994,"0.000918089999999811","0.00234255999999974","0.000918089999999811","9.00000000000068e-06","0.000445210000000024","0.000231040000000003","0.00717408999999966","0.0112148099999996","0.0036602499999997","0.000146410000000005","0.00442225000000018","0.00527076000000019","0.00178929000000008","3.72099999999999e-05","0.000590489999999838","0.00014884","0.00014884","0.000590489999999838","0.00178928999999977","0.000918089999999811","0.000146410000000005","0.00154449000000006","8.10000000000061e-05","0.000449439999999863","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-345_RB1_2015-10-15_R_T3",43,"10/15/2015","10:49:24 AM",42.7744,23.966,19.1063,NA,"AR-345_RB1_2015-10-15_R_T3_final.csv",250,4.43786982248521,0.239447259999994,"0.000324000000000025","0.00233288999999977","0.00440895999999974","0.00233288999999977","0.000441000000000033","9.60999999999926e-06","0.00110224000000005","0.0105472899999997","0.0153512099999998","0.00616224999999972","3.48100000000054e-05","0.00235225000000006","0.00298116000000007","0.00059049000000001","0.000580810000000033","0.00178928999999977","0.00091204000000004","0.00091204000000004","0.00178928999999977","0.00363608999999976","0.00233288999999977","3.48100000000054e-05","0.000453690000000004","8.10000000000061e-05","0.0015366399999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
