"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar2.54237288135593","semivar5.08474576271186","semivar7.6271186440678","semivar10.1694915254237","semivar12.7118644067797","semivar15.2542372881356","semivar17.7966101694915","semivar20.3389830508475","semivar22.8813559322034","semivar25.4237288135593","semivar27.9661016949153","semivar30.5084745762712","semivar33.0508474576271","semivar35.5932203389831","semivar38.135593220339","semivar40.6779661016949","semivar43.2203389830508","semivar45.7627118644068","semivar48.3050847457627","semivar50.8474576271186","semivar53.3898305084746","semivar55.9322033898305","semivar58.4745762711864","semivar61.0169491525424","semivar63.5593220338983","semivar66.1016949152542","semivar68.6440677966102","semivar71.1864406779661","semivar73.728813559322","semivar76.271186440678","semivar78.8135593220339","semivar81.3559322033898","semivar83.8983050847458","semivar86.4406779661017","semivar88.9830508474576","semivar91.5254237288136","semivar94.0677966101695","semivar96.6101694915254","semivar99.1525423728814","semivar101.694915254237","semivar104.237288135593","semivar106.779661016949","semivar109.322033898305","semivar111.864406779661","semivar114.406779661017","semivar116.949152542373","semivar119.491525423729","semivar122.033898305085","semivar124.576271186441","semivar127.118644067797","semivar129.661016949153","semivar132.203389830508","semivar134.745762711864","semivar137.28813559322","semivar139.830508474576","semivar142.372881355932","semivar144.915254237288","semivar147.457627118644","semivar150","semivar152.542372881356","semivar155.084745762712","semivar157.627118644068","semivar160.169491525424","semivar162.71186440678","semivar165.254237288136","semivar167.796610169492","semivar170.338983050847","semivar172.881355932203","semivar175.423728813559","semivar177.966101694915","semivar180.508474576271","semivar183.050847457627","semivar185.593220338983","semivar188.135593220339","semivar190.677966101695","semivar193.220338983051","semivar195.762711864407","semivar198.305084745763","semivar200.847457627119","semivar203.389830508475","semivar205.932203389831","semivar208.474576271186","semivar211.016949152542","semivar213.559322033898","semivar216.101694915254","semivar218.64406779661","semivar221.186440677966","semivar223.728813559322","semivar226.271186440678","semivar228.813559322034","semivar231.35593220339","semivar233.898305084746","semivar236.440677966102","semivar238.983050847458","semivar241.525423728814","semivar244.067796610169","semivar246.610169491525","semivar249.152542372881","semivar251.694915254237","semivar254.237288135593","semivar256.779661016949","semivar259.322033898305","semivar261.864406779661","semivar264.406779661017","semivar266.949152542373","semivar269.491525423729","semivar272.033898305085","semivar274.576271186441","semivar277.118644067797","semivar279.661016949153","semivar282.203389830508","semivar284.745762711864","semivar287.28813559322","semivar289.830508474576","semivar292.372881355932","semivar294.915254237288","semivar297.457627118644","semivar300"
"AR-364_TUGBOAT_2016-03-09_R_T2",125,"3/9/2016","12:57:49 PM",33.027,12.883,12.4735,NA,"AR-364_TUGBOAT_2016-03-09_R_T2_final.csv",990,25.3846153846154,0.184997165,"0.000445210000000024","0.00495616000000016","0.0430977600000005","0.0335256099999999","0.0160528899999999","0.0127012900000001","0.0151782400000002","0.0273902499999999","0.03748096","0.0262440000000003","0.0285610000000002","0.0388484100000003","0.0716097599999999","0.0792985600000005","0.0960380100000005","0.10949481","0.0590004100000003","0.04919524","0.0607129600000006","0.0853808400000007","0.0833476900000002","0.0716097599999999","0.0430977600000005","0.04919524","0.0402403599999999","0.0188512899999999","0.00401955999999996","0.00837224999999998","0.0250905600000001","0.0416976400000001","0.0322202500000003","0.0169520400000001","0.0151782400000002","0.0151782400000002","0.00447561000000005","1.22500000000051e-05","0.0262440000000003","0.0523494399999999","0.08743849","0.0624500100000001","0.0461390400000001","0.0135024400000002","0.00178929000000008","0.000198810000000025","0.000313289999999986","0.00497024999999988","0.00149769000000003","0.00401955999999996","0.0348195600000001","0.04919524","0.0754051600000007","0.0754051600000007","0.0573123599999999","0.0127012900000001","0.0262440000000003","0.0335256099999999","0.0297562500000004","0.02184484","0.0273902499999999","0.0262440000000003","0.00654480999999996","0.000309759999999994","0.00149769000000003","0.0104040000000001","0.0250905600000001","0.0285610000000002","0.0239630399999999","0.00654480999999996","5.04099999999921e-05","0.000110250000000008","0.000605160000000063","0.00278784000000014","0.0160528899999999","0.0262440000000003","0.00839055999999994","0.00600624999999981","0.00243048999999988","0.011881","0.0178756900000003","0.0188512899999999","0.0127012900000001","0.00278784000000014","0.00315844000000005","0.00714025000000004","0.0285610000000002","0.0208224900000003","0.0127012900000001","0.0322561599999996","0.00904401000000008","1.22500000000051e-05","0.00243049000000006","0.011881","0.03748096","0.0239630399999999","0.0446476899999998","0.0322202500000003","0.0361380100000004","0.0208224900000003","1.22499999999926e-05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_TUGBOAT_2016-03-09_R_T2",126,"3/9/2016","12:57:50 PM",33.0683,12.883,12.5016,NA,"AR-364_TUGBOAT_2016-03-09_R_T2_final.csv",1000,25.6410256410256,0.18526026,"0.000789610000000013","4.89999999999954e-05","0.00178929000000008","0.0322202500000003","0.0240249999999998","0.00972195999999987","0.00715716","0.00904401000000008","0.0188787599999999","0.0273902499999999","0.0179292100000002","0.0198528100000001","0.0285610000000002","0.0573602499999998","0.0642622500000004","0.0794112400000003","0.0916878399999997","0.0461390400000001","0.0375196899999999","0.0476548900000005","0.0697488100000005","0.0679123600000001","0.0573602499999998","0.0322202500000003","0.0375196899999999","0.0297562499999998","0.0119246399999999","0.00124608999999996","0.00401955999999996","0.01697809","0.03101121","0.0229219600000002","0.01042441","0.00904401000000008","0.00904401000000008","0.00150544000000001","0.000605159999999976","0.0179292100000002","0.0402804899999998","0.0716097599999999","0.04919524","0.03485689","0.00776161000000013","0.000201640000000019","0.000195999999999982","0.00209763999999999","0.00972195999999987","0.00446224000000009","0.00124608999999996","0.02512225","0.0375196899999999","0.0607622500000005","0.0607622500000005","0.0446476899999998","0.00715716","0.0179292100000002","0.0240249999999998","0.0208513600000003","0.01432809","0.0188787599999999","0.0179292100000002","0.00278783999999995","0.000110250000000008","0.000112360000000003","0.00546121000000001","0.01697809","0.0198528100000001","0.0160528899999999","0.00278783999999995","0.00123903999999998","0.00148996000000005","1.22499999999926e-05","0.000610090000000052","0.00972195999999987","0.0179292100000002","0.01432809","0.0111513599999998","0.00599075999999985","0.00654480999999996","0.0111513600000002","0.0119246399999999","0.00715716","0.000610090000000052","0.000789610000000013","0.00318096","0.0198528100000001","0.0135024400000002","0.0198246400000001","0.0431392899999996","0.0151782400000002","0.000605159999999976","0.000449440000000014","0.00654480999999996","0.0273902499999999","0.0160528899999999","0.0335622399999998","0.0229219600000002","0.0262440000000003","0.0135024400000002","0.000998559999999949","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_TUGBOAT_2016-03-09_R_T2",127,"3/9/2016","12:57:51 PM",33.208,12.883,12.5967,NA,"AR-364_TUGBOAT_2016-03-09_R_T2_final.csv",1010,25.8974358974359,0.219434809999999,"0.00904401000000008","0.0151782400000002","0.01042441","0.00278783999999995","0.00712336000000008","0.00358800999999987","1.22499999999926e-05","0.000110250000000008","0","0.00178928999999993","0.00495615999999991","0.00150544000000001","0.00209763999999999","0.00546121000000001","0.0208513599999998","0.0250905600000001","0.03485689","0.0431392899999996","0.01432809","0.00972195999999987","0.0151782400000002","0.0285610000000002","0.0273902499999999","0.0208513599999998","0.00712336000000008","0.00972195999999987","0.00599075999999985","0.000198809999999975","0.00357604000000012","0.00100489000000005","0.00123903999999998","0.00656099999999992","0.00316969000000003","4.89999999999954e-05","0","0","0.00316969000000003","0.01432809","0.00150544000000001","0.0111513599999998","0.0297562499999998","0.0160528899999999","0.00839055999999994","4.89999999999954e-05","0.00654480999999996","0.0119028099999999","0.0198528100000001","0.0375196899999999","0.0262116100000003","0.00357604000000012","0.00401955999999996","0.00972195999999987","0.0229219600000002","0.0229219600000002","0.0135024399999998","0.000110250000000008","0.00150544000000001","0.00358800999999987","0.00243049000000006","0.000605159999999976","0.00178928999999993","0.00150544000000001","0.00178929000000008","0.0111513600000002","0.00714025000000004","0.000449440000000014","0.00123903999999998","0.00209763999999999","0.000998559999999949","0.00178929000000008","0.01697809","0.0178756900000003","0.00972195999999987","0.00495615999999991","1.22499999999926e-05","0.00150544000000001","0.0461390400000001","0.0402804899999998","0.0297562499999998","0.000201640000000019","0.000110250000000008","0.000198809999999975","0.000110250000000008","0.00495615999999991","0.00448900000000002","0.00149769000000003","0.00209763999999999","0.000445210000000024","0.0556488100000004","0.0916878399999997","0.0476548900000005","0.01432809","0.00546121000000001","0.000201640000000019","0.00495615999999991","0.000998559999999949","0.00776160999999982","0.00316969000000003","0.00447561000000005","0.000445210000000024","0.0160528899999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_TUGBOAT_2016-03-09_R_T2",128,"3/9/2016","12:57:52 PM",33.3218,12.883,12.6741,NA,"AR-364_TUGBOAT_2016-03-09_R_T2_final.csv",1020,26.1538461538461,0.263901145,"0.00599075999999985","0.0297562499999998","0.0402403599999999","0.0322202499999997","0.0169520399999996","4.90000000000203e-05","0.000306250000000002","0.00546121000000001","0.0077264099999999","0.00599075999999985","0.00123200999999999","4.89999999999954e-05","0.00148995999999991","0.000998559999999949","1.22499999999926e-05","0.00448900000000002","0.00656100000000021","0.0119464900000002","0.01697809","0.00178929000000008","0.000449440000000014","0.00209764000000015","0.00839056000000027","0.00776161000000013","0.00448900000000002","4.90000000000203e-05","0.000449440000000014","0","0.00400688999999999","0.01882384","0.0119028099999999","0.00178083999999995","1.29600000000035e-05","0.000445209999999949","0.00495615999999991","0.00599075999999985","0.00599075999999985","0.0178756899999998","0.0388484099999996","0.00148995999999991","0.00079524","0.00904401000000008","0.00243049000000006","0.000201640000000019","0.00712335999999978","0.0250588899999996","0.0347822499999995","0.0476548899999997","0.0734952099999993","0.05726449","0.01882384","0.000195999999999982","0.000449440000000014","0.00547600000000024","0.00547600000000024","0.00150544000000001","0.0077264099999999","0.00148995999999991","0.000306250000000002","0.000789609999999913","0.00278783999999995","0.00123200999999999","0.00148995999999991","0.01432809","0.0334889999999999","0.0262116099999998","0.00972195999999987","0.00178083999999995","0.000998559999999949","0.00209763999999999","0.01432809","0.0431392899999996","0.04456321","0.0309759999999994","0.0218448399999995","0.00546121000000001","0.00148995999999991","0.0853808399999996","0.0773396099999991","0.0624500099999992","0.00839055999999994","0.00447560999999982","0.00400688999999999","0.0077264099999999","0.0218448399999995","0.0208513599999998","0.0134792099999999","0.000998559999999949","0.00316968999999983","0.0981568899999999","0.144552039999999","0.08743849","0.0388484099999996","0.0228916899999997","0.00839055999999994","4.89999999999954e-05","0.00209763999999999","0.000114489999999999","0.000445209999999949","0.000110249999999971","0.00316968999999983","0.0416568099999994","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_TUGBOAT_2016-03-09_R_T2",129,"3/9/2016","12:57:53 PM",33.3115,12.883,12.6671,NA,"AR-364_TUGBOAT_2016-03-09_R_T2_final.csv",1030,26.4102564102564,0.311437705,"4.89999999999954e-05","0.00495615999999991","0.0273902499999999","0.03748096","0.0297562499999998","0.0151782399999997","0.000196000000000031","0.000110250000000008","0.00447561000000005","0.00654480999999996","0.00495615999999991","0.000789610000000013","0","0.000998559999999949","0.000605159999999976","1.22500000000051e-05","0.00547599999999998","0.00774400000000017","0.0135256900000002","0.0188512899999999","0.00243049000000006","0.00079524","0.00278784000000014","0.00972196000000022","0.00904401000000008","0.00547599999999998","0.000196000000000031","0.00079524","4.89999999999954e-05","0.00316969000000003","0.0169520400000001","0.01042441","0.00123903999999998","0.000112360000000003","0.000198809999999975","0.00401955999999996","0.00495615999999991","0.00495615999999991","0.0160528899999999","0.0361380099999997","0.000998559999999949","0.00123903999999998","0.01042441","0.00316969000000003","0.000449440000000014","0.00599075999999985","0.0228916899999997","0.0322202499999997","0.0446476899999998","0.0697488099999995","0.0539632900000002","0.0169520400000001","4.89999999999954e-05","0.00079524","0.00656100000000021","0.00656100000000021","0.00209763999999999","0.00654480999999996","0.000998559999999949","0.000110250000000008","0.000445209999999949","0.00209763999999999","0.000789610000000013","0.000998559999999949","0.0127012900000001","0.0309760000000001","0.0239940099999999","0.00839055999999994","0.00123903999999998","0.000605159999999976","0.00150544000000001","0.0127012900000001","0.0402804899999998","0.0416568100000002","0.0285609999999996","0.0198246399999996","0.00447561000000005","0.000998559999999949","0.0813390399999998","0.0734952099999993","0.0590004099999994","0.00715716","0.00358800999999987","0.00316969000000003","0.00654480999999996","0.0198246399999996","0.0188787599999999","0.0119028099999999","0.000605159999999976","0.00243048999999988","0.0938196900000001","0.139278239999999","0.0833476900000002","0.0361380099999997","0.0208224899999998","0.00715716","0","0.00150544000000001","0.000313289999999986","0.000198809999999975","1.22499999999926e-05","0.00243048999999988","0.0388484099999996","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_TUGBOAT_2016-03-09_R_T2",130,"3/9/2016","12:57:54 PM",33.415,12.883,12.7376,NA,"AR-364_TUGBOAT_2016-03-09_R_T2_final.csv",1040,26.6666666666667,0.316556245,"0.00497025000000013","0.00403225000000016","0.0198528100000001","0.0556960000000003","0.0697488100000005","0.0590490000000002","0.0375196899999999","0.00319224999999997","0.00656100000000021","0.0188787600000004","0.0229219600000002","0.0198528100000001","0.00972196000000022","0.00497025000000013","0.01042441","0.00904401000000008","0.00448900000000002","1.22499999999926e-05","0.000306250000000002","0.00209763999999999","0.00446223999999985","0.000449440000000014","0.00178929000000008","0.000313289999999986","0.000789610000000013","0.000605159999999976","1.22499999999926e-05","0.00319224999999997","0.00178929000000008","0.00403225000000016","0.0160782400000003","0.0402804900000005","0.0297907600000003","0.0111724900000001","0.00358801000000009","0.00715716","0.0179292100000002","0.0198528100000001","0.0198528100000001","0.0388878400000002","0.0679123600000001","0.01042441","0.00124609000000009","0.000998559999999949","0.000201640000000019","0.00243049000000006","0.02187441","0.04919524","0.0625","0.0794112400000003","0.11195716","0.0916878400000008","0.0402804900000005","0.00600625000000009","0.00178929000000008","0.000110250000000008","0.000110250000000008","0.000610090000000052","0.0229219600000002","0.01042441","0.00656100000000021","0.00839055999999994","0.0135256900000002","0.00972196000000022","0.01042441","0.0335622400000004","0.0607622500000005","0.0508051600000002","0.0262764100000002","0.0111724900000001","0.00904401000000008","0.0119464900000002","0.0335622400000004","0.0735494400000002","0.0754051600000007","0.0573602499999998","0.0446476899999998","0.0188787600000004","0.01042441","0.12652249","0.11669056","0.0982195599999998","0.0240560100000003","0.01700416","0.0160782400000003","0.0229219600000002","0.0446476899999998","0.0432224100000002","0.0322561600000002","0.00904401000000008","0.0143520399999999","0.141978240000001","0.19686969","0.129024640000001","0.0679123600000001","0.0461390400000001","0.0240560100000003","0.00497025000000013","0.0119464900000002","0.00278784000000014","0.00715716","0.00547599999999998","0.0143520399999999","0.0716097599999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_TUGBOAT_2016-03-09_R_T2",131,"3/9/2016","12:57:55 PM",33.4305,12.883,12.7481,NA,"AR-364_TUGBOAT_2016-03-09_R_T2_final.csv",1050,26.9230769230769,0.24188856,"0.000110250000000008","0.00656100000000021","0.00547600000000024","0.0229219600000002","0.0607622500000005","0.0754051600000007","0.0642622500000004","0.0416976400000001","0.00448900000000002","0.00837225000000031","0.0218744100000005","0.0262116100000003","0.0229219600000002","0.0119028100000003","0.00656100000000021","0.0126787600000001","0.0111513600000002","0.00600625000000009","4.90000000000203e-05","4.89999999999954e-05","0.00124608999999996","0.00316968999999983","0.00100489000000005","0.00278784000000014","0.00079524","0.000309759999999994","0.000198809999999975","4.90000000000203e-05","0.00448900000000002","0.00278784000000014","0.00547600000000024","0.0188512900000004","0.0446054400000007","0.0335256100000005","0.0135024400000002","0.00495616000000016","0.00904401000000008","0.0208513600000003","0.0229219600000002","0.0229219600000002","0.0431392900000004","0.0734952100000003","0.0126787600000001","0.00209764000000015","0.000445209999999949","0.000610090000000052","0.00357604000000012","0.0250905600000001","0.0539632900000002","0.0678602500000002","0.0854392900000005","0.11909401","0.0981568900000011","0.0446054400000007","0.00774400000000017","0.00278784000000014","0","0","0.0012390400000001","0.0262116100000003","0.0126787600000001","0.00837225000000031","0.01042441","0.0160782400000003","0.0119028100000003","0.0126787600000001","0.0375196900000006","0.0660490000000007","0.0556488100000004","0.0297907600000003","0.0135024400000002","0.0111513600000002","0.0143520400000004","0.0375196900000006","0.0793548900000004","0.081282010000001","0.0625","0.04919524","0.0218744100000005","0.0126787600000001","0.134102440000001","0.12397441","0.10491121","0.0274233600000004","0.0198528100000001","0.0188512900000004","0.0262116100000003","0.04919524","0.0476985600000004","0.0361380100000004","0.0111513600000002","0.01697809","0.150001290000001","0.20629764","0.136678090000001","0.0734952100000003","0.0507600900000003","0.0274233600000004","0.00656100000000021","0.0143520400000004","0.00400689000000021","0.00904401000000008","0.00714025000000004","0.01697809","0.0773396100000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_TUGBOAT_2016-03-09_R_T2",132,"3/9/2016","12:57:56 PM",33.3581,12.883,12.6988,NA,"AR-364_TUGBOAT_2016-03-09_R_T2_final.csv",1060,27.1794871794872,0.140965695,"0.00243049000000006","0.00150544000000001","0.00100489000000005","0.000610090000000052","0.01042441","0.0388878400000002","0.0507600900000003","0.0416976400000001","0.0239940099999999","0.000313289999999986","0.0017808400000001","0.00972196000000022","0.0126787600000001","0.01042441","0.00357604000000012","0.00100489000000005","0.00400688999999999","0.00316969000000003","0.00079524","0.00178928999999993","0.00316969000000003","0.00715716","0.0111513599999998","0.000309759999999994","1.22500000000051e-05","0.000445210000000024","0.00447561000000005","0.00401955999999996","0.00178928999999993","0.000313289999999986","1.22500000000051e-05","0.000610090000000052","0.00774400000000017","0.0262116100000003","0.0179024400000002","0.00447561000000005","0.000445210000000024","0.00209763999999999","0.00904401000000008","0.01042441","0.01042441","0.0250905600000001","0.04919524","0.00400688999999999","1.22499999999926e-05","0.00495615999999991","0.000605159999999976","0.000110250000000008","0.0119028099999999","0.0334889999999999","0.0446054399999999","0.0590490000000002","0.0874976399999999","0.0696960000000006","0.0262116100000003","0.00149769000000003","1.22500000000051e-05","0.00243049000000006","0.00243049000000006","0.000198809999999975","0.0126787600000001","0.00400688999999999","0.0017808400000001","0.00278783999999995","0.00600625000000009","0.00357604000000012","0.00400688999999999","0.0208513600000003","0.0431392900000004","0.0348195600000001","0.0152028900000001","0.00447561000000005","0.00316969000000003","0.00497025000000013","0.0208513600000003","0.0540097600000001","0.0556016400000005","0.0402804899999998","0.0297562499999998","0.00972196000000022","0.00400688999999999","0.10042561","0.0916878399999997","0.0754051599999997","0.0135256900000002","0.00839055999999994","0.00774400000000017","0.0126787600000001","0.0297562499999998","0.0285948100000001","0.0198246400000001","0.00316969000000003","0.00656099999999992","0.114244000000001","0.16394401","0.102656160000001","0.04919524","0.0309760000000001","0.0135256900000002","0.00100489000000005","0.00497025000000013","0.000196000000000031","0.00209763999999999","0.00123903999999998","0.00656099999999992","0.0523494399999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_TUGBOAT_2016-03-09_R_T2",133,"3/9/2016","12:57:57 PM",33.2545,12.883,12.6283,NA,"AR-364_TUGBOAT_2016-03-09_R_T2_final.csv",1070,27.4358974358974,0.0811657099999999,"0.00497025000000013","0.0143520400000004","0.0119464900000002","0.00150544000000001","0.00209763999999999","0.000998559999999949","0.0160528899999999","0.0239630399999999","0.0178756899999998","0.00712335999999978","0.00278784000000014","0.000800889999999987","0.000789610000000013","0.00177240999999996","0.000998559999999949","0.000114489999999999","0.00150544000000001","5.18400000000142e-05","0.000201640000000019","0.00178929000000008","0.01272384","0.0160782400000003","0.0240560100000003","0.03101121","0.00776161000000013","0.00448900000000002","0.00839056000000027","0.0188787600000004","0.0179292100000002","0.01272384","0.00278784000000014","0.00448900000000002","0.00209763999999999","0.000306250000000002","0.00835396000000003","0.00400688999999999","1.29600000000035e-05","0.00244036000000003","0.000610090000000052","0.000605159999999976","0.000998559999999949","0.000998559999999949","0.0077264099999999","0.0228916899999997","5.18400000000142e-05","0.00547599999999998","0.0198528100000001","0.00904401000000008","0.00360000000000006","0.00148995999999991","0.0126562499999998","0.0197964899999997","0.0297562499999998","0.0507600899999995","0.0374422500000001","0.00835396000000003","0.00101124000000003","0.00448900000000002","0.0143520400000004","0.0143520400000004","0.00715716","0.00177240999999996","5.18400000000142e-05","0.000800889999999987","0.000313290000000049","4.89999999999954e-05","0.000114489999999999","5.18400000000142e-05","0.00546121000000001","0.01882384","0.0134792099999999","0.00278783999999995","1.29600000000035e-05","0.000201640000000019","0","0.00546121000000001","0.0262116099999998","0.0273240900000001","0.0169520399999996","0.0104039999999997","0.000789610000000013","5.18400000000142e-05","0.0607129599999998","0.0539632899999994","0.0416568099999994","0.00209763999999999","0.000445209999999949","0.000306250000000002","0.00177240999999996","0.0104039999999997","0.00972195999999987","0.00494208999999994","0.000201640000000019","0.000110249999999971","0.07155625","0.111823359999999","0.0624500100000001","0.0228916899999997","0.0111302499999998","0.00209763999999999","0.00150544000000001","0","0.00319224999999997","0.000610090000000052","0.00124609000000009","0.000110249999999971","0.0250588899999996","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_TUGBOAT_2016-03-09_R_T2",134,"3/9/2016","12:57:58 PM",33.2235,12.883,12.6072,NA,"AR-364_TUGBOAT_2016-03-09_R_T2_final.csv",1080,27.6923076923077,0.0471201600000003,"0.000445209999999949","0.00839055999999994","0.0198528100000001","0.01700416","0.00358800999999987","0.00447560999999982","0.000110250000000008","0.0111513600000002","0.0178756900000003","0.0126787600000001","0.00400688999999999","0.00546121000000001","0.00244035999999986","4.90000000000203e-05","0.000441000000000033","0.000110250000000008","0.00101123999999992","0.00358800999999987","0.000800889999999987","0.00124608999999996","0.00401955999999996","0.0179292099999997","0.02187441","0.0310464399999999","0.0388878399999995","0.0119246399999999","0.00776160999999982","0.0127012900000001","0.02512225","0.0240249999999998","0.0179292099999997","0.00546121000000001","0.00776160999999982","0.00447560999999982","1.29599999999907e-05","0.00494209000000019","0.0017808400000001","0.000610089999999964","0.00497024999999988","0.00209763999999999","1.22500000000051e-05","0.000110250000000008","0.000110250000000008","0.00446224000000009","0.0169520400000001","0.000800889999999987","0.00904400999999974","0.0262439999999997","0.0135024399999998","0.00657720999999988","0.000306250000000002","0.00835396000000003","0.01430416","0.0229219600000002","0.0416976400000001","0.0297217600000005","0.00494209000000019","0.00279840999999992","0.00776160999999982","0.0198528100000001","0.0198528100000001","0.0111724899999997","0.000441000000000033","0.000800889999999987","0.00244035999999986","0.00150544000000001","0.000198809999999975","0.00101123999999992","0.000800889999999987","0.00278784000000014","0.0134792100000003","0.00902500000000012","0.00100489000000005","0.000610089999999964","0.00124608999999996","0.000445209999999949","0.00278784000000014","0.0198246400000001","0.0207936400000004","0.0119028099999999","0.00654480999999996","4.90000000000203e-05","0.000800889999999987","0.0507600900000003","0.0446054399999999","0.0334889999999999","0.000610090000000052","0","1.29599999999907e-05","0.000441000000000033","0.00654480999999996","0.00600625000000009","0.00242064000000008","0.00124608999999996","0.000112360000000003","0.0607129600000006","0.0981568899999999","0.0523494400000007","0.0169520400000001","0.00712336000000008","0.000610090000000052","0.00358800999999987","0.000445209999999949","0.00602175999999978","0.00209763999999999","0.00318096","0.000112360000000003","0.01882384","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-364_TUGBOAT_2016-03-09_R_T2",135,"3/9/2016","12:57:59 PM",33.1977,12.883,12.5897,NA,"AR-364_TUGBOAT_2016-03-09_R_T2_final.csv",1090,27.9487179487179,0.033555165,"0.000306250000000002","0.00148995999999991","0.0119028099999999","0.0250905600000001","0.02187441","0.00599075999999985","0.00712335999999978","4.89999999999954e-05","0.00776161000000013","0.0135024400000002","0.00904401000000008","0.00209763999999999","0.00835396000000003","0.00447560999999982","0.000110249999999971","1.22500000000051e-05","4.89999999999954e-05","0.00243048999999988","0.00599075999999985","0.00209763999999999","0.00278783999999995","0.00654480999999996","0.0229219599999997","0.02735716","0.0375196899999999","0.0460960899999995","0.0160528899999999","0.0111513599999998","0.0169520400000001","0.0309760000000001","0.0297562499999998","0.0229219599999997","0.00835396000000003","0.0111513599999998","0.00712335999999978","0.000445209999999949","0.00278784000000014","0.000610090000000052","0.00178083999999995","0.00774399999999986","0.00400688999999999","0.000195999999999982","4.89999999999954e-05","4.89999999999954e-05","0.00243049000000006","0.0127012900000001","0.00209763999999999","0.0126787599999997","0.0322202499999997","0.0178756899999998","0.00972195999999987","0","0.00546121000000001","0.01042441","0.0179292100000002","0.03485689","0.0239940100000004","0.00278784000000014","0.00495615999999991","0.0111513599999998","0.0250905600000001","0.0250905600000001","0.0151782399999997","1.22500000000051e-05","0.00209763999999999","0.00447560999999982","0.00316969000000003","0.000998559999999949","0.00243048999999988","0.00209763999999999","0.00124609000000009","0.00972196000000022","0.00600625000000009","0.000201640000000019","0.00178083999999995","0.00278783999999995","0.00148995999999991","0.00124609000000009","0.0152028900000001","0.0160528900000003","0.00839055999999994","0.00401955999999996","0.000110249999999971","0.00209763999999999","0.0431808400000003","0.0375196899999999","0.0273902499999999","5.18400000000142e-05","0.000306250000000002","0.000445209999999949","1.22500000000051e-05","0.00401955999999996","0.00360000000000006","0.00100489000000005","0.00278783999999995","0.000789610000000013","0.0523952100000006","0.0874976399999999","0.0446476900000006","0.0127012900000001","0.00447561000000005","5.18400000000142e-05","0.00599075999999985","0.00148995999999991","0.00904400999999974","0.00400688999999999","0.00546121000000001","0.000789610000000013","0.01432809","NA","NA","NA","NA","NA","NA","NA","NA","NA"
