"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar2.58620689655172","semivar5.17241379310345","semivar7.75862068965517","semivar10.3448275862069","semivar12.9310344827586","semivar15.5172413793103","semivar18.1034482758621","semivar20.6896551724138","semivar23.2758620689655","semivar25.8620689655172","semivar28.448275862069","semivar31.0344827586207","semivar33.6206896551724","semivar36.2068965517241","semivar38.7931034482759","semivar41.3793103448276","semivar43.9655172413793","semivar46.551724137931","semivar49.1379310344828","semivar51.7241379310345","semivar54.3103448275862","semivar56.8965517241379","semivar59.4827586206897","semivar62.0689655172414","semivar64.6551724137931","semivar67.2413793103448","semivar69.8275862068966","semivar72.4137931034483","semivar75","semivar77.5862068965517","semivar80.1724137931034","semivar82.7586206896552","semivar85.3448275862069","semivar87.9310344827586","semivar90.5172413793103","semivar93.1034482758621","semivar95.6896551724138","semivar98.2758620689655","semivar100.862068965517","semivar103.448275862069","semivar106.034482758621","semivar108.620689655172","semivar111.206896551724","semivar113.793103448276","semivar116.379310344828","semivar118.965517241379","semivar121.551724137931","semivar124.137931034483","semivar126.724137931034","semivar129.310344827586","semivar131.896551724138","semivar134.48275862069","semivar137.068965517241","semivar139.655172413793","semivar142.241379310345","semivar144.827586206897","semivar147.413793103448","semivar150","semivar152.586206896552","semivar155.172413793103","semivar157.758620689655","semivar160.344827586207","semivar162.931034482759","semivar165.51724137931","semivar168.103448275862","semivar170.689655172414","semivar173.275862068966","semivar175.862068965517","semivar178.448275862069","semivar181.034482758621","semivar183.620689655172","semivar186.206896551724","semivar188.793103448276","semivar191.379310344828","semivar193.965517241379","semivar196.551724137931","semivar199.137931034483","semivar201.724137931034","semivar204.310344827586","semivar206.896551724138","semivar209.48275862069","semivar212.068965517241","semivar214.655172413793","semivar217.241379310345","semivar219.827586206897","semivar222.413793103448","semivar225","semivar227.586206896552","semivar230.172413793103","semivar232.758620689655","semivar235.344827586207","semivar237.931034482759","semivar240.51724137931","semivar243.103448275862","semivar245.689655172414","semivar248.275862068966","semivar250.862068965517","semivar253.448275862069","semivar256.034482758621","semivar258.620689655172","semivar261.206896551724","semivar263.793103448276","semivar266.379310344828","semivar268.965517241379","semivar271.551724137931","semivar274.137931034483","semivar276.724137931034","semivar279.310344827586","semivar281.896551724138","semivar284.48275862069","semivar287.068965517241","semivar289.655172413793","semivar292.241379310345","semivar294.827586206897","semivar297.413793103448","semivar300"
"AR-370_PIPES_2016-03-11_R_T1",125,"3/11/2016","2:25:49 PM",35.8359,13.942,14.3849,NA,"AR-370_PIPES_2016-03-11_R_T1_final.csv",970,25.304347826087,0.0693956050000001,"0.00179776000000006","0.00938960999999995","0.0318979599999998","0.04112784","0.0267322500000003","0.00235225000000006","8.2810000000002e-05","0.00330624999999991","0.0185776900000001","0.0287641600000003","0.0161798400000001","0.00619368999999993","0.00111556000000002","0.0040449599999999","0.0161798400000001","0.0247747600000003","0.0185776900000001","0.00443555999999991","0.00073984000000003","0.0202492900000002","0.00573048999999991","0.00265225000000008","0.00881720999999993","0.0169520400000001","0.011881","0.00131769000000005","0.00059049000000001","0.00206116000000007","0.00881720999999993","0.00443555999999991","0.00179776000000006","0.000918090000000027","0.00235225000000006","0.00667488999999994","0.00485808999999989","0.00573048999999991","0.01324801","0.0247747600000003","0.0177688900000001","0.0154008100000001","0.010609","0.00265225000000008","0.000449440000000014","0.00179776000000006","0.00667488999999994","0.0229219600000002","0.0267322500000003","0.0154008100000001","0.00330624999999991","0","0.000745290000000018","0.000327610000000016","0.000146410000000005","0.000231040000000003","0.00330624999999991","0.00619368999999993","0.012544","0.010609","0.00824463999999996","0.00264195999999992","0.00617795999999997","8.2810000000002e-05","0.0161798400000001","0.0436392099999999","0.0364046399999998","0.012544","0.00485808999999989","0.00179776000000006","0.00235225000000006","0.0040449599999999","0.00131769000000005","0.00073984000000003","3.72099999999999e-05","0.00179776000000006","0.00485808999999989","0.0154008100000001","0.011881","0.00667488999999994","0.0177688900000001","0.00998000999999997","0.00131769000000005","0.00527075999999994","0.00619368999999993","0.00881720999999993","0.00485808999999989","0.00330624999999991","0.0077264099999999","0.0154008100000001","0.0177688900000001","0.0193766400000002","0.0139240000000001","0.00573048999999991","0.000449440000000014","0.00367236000000011","0.00527075999999994","0.012544","0.011881","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T1",126,"3/11/2016","2:25:50 PM",35.7647,13.942,14.3364,NA,"AR-370_PIPES_2016-03-11_R_T1_final.csv",980,25.5652173913043,0.0569722650000003,"0.00235225000000006","3.72099999999999e-05","0.00234255999999991","0.0169260099999997","0.0238084899999998","0.013225","0","0.00155236000000004","8.09999999999742e-05","0.00770883999999994","0.0146652100000001","0.00619368999999993","0.000912039999999933","0.00022801000000001","0.000228009999999956","0.00619368999999993","0.01185921","0.00770883999999994","0.000327609999999952","0.000453690000000004","0.00879843999999998","0.000739839999999934","9.00000000000068e-06","0.00206115999999991","0.00667488999999994","0.00366024999999992","0.00014884","0.000585640000000021","9.60999999999926e-06","0.00206115999999991","0.000327609999999952","3.72099999999999e-05","0.000331240000000008","0","0.00110223999999993","0.000449439999999939","0.000739839999999934","0.00443555999999991","0.01185921","0.00719103999999992","0.00571535999999995","0.0029702499999999","9.00000000000068e-06","0.000745290000000018","3.72099999999999e-05","0.00110223999999993","0.01058841","0.013225","0.00571535999999995","8.09999999999742e-05","0.00235225000000006","0.00574564000000015","0.00443556000000015","0.00132496000000003","0.00110889000000004","8.09999999999742e-05","0.000912039999999933","0.00403224999999993","0.0029702499999999","0.00178928999999993","0.00998000999999997","0.0161544100000001","0.00155236000000004","0.00619368999999993","0.0257281599999997","0.0202492899999996","0.00403224999999993","0.000449439999999939","3.72099999999999e-05","0","0.000228009999999956","0.00014884","0.000453690000000004","0.00179776000000006","3.72099999999999e-05","0.000449439999999939","0.00571535999999995","0.00366024999999992","0.00110223999999993","0.00719103999999992","0.00264195999999992","0.00014884","0.000580809999999947","0.000912039999999933","0.00206115999999991","0.000449439999999939","8.09999999999742e-05","0.0015523599999999","0.00571535999999995","0.00719103999999992","0.00822649","0.00483024999999995","0.000739839999999934","0.000745290000000018","0.000146410000000005","0.000580809999999947","0.00403224999999993","0.00366024999999992","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T1",127,"3/11/2016","2:25:51 PM",35.6535,13.942,14.2608,NA,"AR-370_PIPES_2016-03-11_R_T1_final.csv",990,25.8260869565217,0.0442439150000002,"0.00571535999999995","0.0154008100000001","0.00667488999999994","0.00073984000000003","0.0029702499999999","0.00619368999999993","0.00155236000000004","0.00571535999999995","0.013225","0.00443556000000015","0.00014884","0.00207025000000005","9.60999999999926e-06","0.00206116000000007","0.00822649","0.00366025000000013","9.60999999999926e-06","0.00110889000000004","0.00014884","0.00330625000000011","0.00938960999999995","0.000331240000000008","0.00234256000000009","0.00527075999999994","0.00091204000000004","3.72099999999999e-05","0.00022801000000001","0.00770883999999994","0.00996004000000002","0.00619368999999993","0.00091204000000004","0.00330625000000011","0.00667488999999994","0.00879843999999998","0.00571535999999995","0.00179776000000006","0.00295936000000012","0.00234256000000009","8.10000000000061e-05","0.00110889000000004","8.46399999999977e-05","0","0.000445210000000024","0.00527075999999994","0.01058841","0.00667488999999994","0.00179776000000006","0.000745290000000018","0.00155236000000004","0","0.00443556000000015","0.0154008100000001","0.0229219600000002","0.0202208400000002","0.012544","0.01185921","0.00443556000000015","0.00206116000000007","0.000146410000000005","0.000445210000000024","0.00110889000000004","0.0308002499999998","0.04108729","0.013225","9.60999999999926e-06","0.00719103999999992","0.00444888999999988","0.000146410000000005","0.00295936000000012","0.00667488999999994","0.00571535999999995","0.00366025000000013","0.00770883999999994","0.00938960999999995","0.0139240000000001","0.00667488999999994","0.00295936000000012","0","0.00022801000000001","0.00179776000000006","8.46399999999977e-05","0.000585640000000021","0.00770883999999994","0.00265225000000008","0.00206116000000007","0.00091204000000004","0.00295936000000012","0.00443556000000015","0.00131044000000007","0","8.46399999999977e-05","0.00022801000000001","3.72099999999999e-05","0.00234256000000009","0.01058841","0.00403224999999993","0.00265225000000008","0.000146410000000005","0.00022801000000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T1",128,"3/11/2016","2:25:52 PM",35.52,13.942,14.1699,NA,"AR-370_PIPES_2016-03-11_R_T1_final.csv",1000,26.0869565217391,0.0383252250000002,"0.00826280999999992","0.0277222499999997","0.0462249999999999","0.0297907599999997","0.01394761","0.00132496000000003","0.00014884","0.0026522499999999","0.0277222499999997","0.0423948099999999","0.0248062500000002","0.00619368999999993","0.00206115999999991","0.00770883999999994","0.0185776900000001","0.0329785599999998","0.0229219600000002","0.00770883999999994","0.00331775999999988","0.00619368999999993","0.0220225600000002","0.0352688399999997","0.0052852899999999","0.0194044900000001","0.0267322499999997","0.0146652100000001","0.00719103999999992","0.011236","0.0319336899999997","0.0363664899999999","0.0287641599999997","0.0146652100000001","0.0220225600000002","0.0297907599999997","0.0341140899999998","0.0277222499999997","0.0177688900000001","0.0211120900000002","0.0194044900000001","0.00998000999999997","0.00331775999999988","0.00667488999999994","0.00826280999999992","0.012544","0.0267322499999997","0.0375584399999998","0.0297907599999997","0.0177688900000001","0.0040449599999999","0.0026522499999999","0.00826280999999992","0.0248062500000002","0.0462249999999999","0.0587092900000001","0.0543356100000001","0.0411684099999998","0.0399200399999999","0.0248062500000002","0.0185776900000001","0.010609","0.012544","0.01542564","0.0709689599999995","0.0862009599999998","0.0423948099999999","0.00770883999999994","3.72099999999999e-05","0.000585640000000021","0.010609","0.0211120900000002","0.0297907599999997","0.0277222499999997","0.0229219600000002","0.0319336899999997","0.0352688399999997","0.0436392099999999","0.0297907599999997","0.0211120900000002","0.00826280999999992","0.011236","0.0177688900000001","0.00667488999999994","0.01324801","0.0319336899999997","0.0202777600000001","0.0185776900000001","0.0146652100000001","0.0211120900000002","0.0248062500000002","0.0161544100000001","0.00826280999999992","0.00667488999999994","0.00574563999999988","0.00940899999999991","0.0194044900000001","0.0375584399999998","0.0238393599999997","0.0202777600000001","0.010609","0.011236","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T1",129,"3/11/2016","2:25:53 PM",35.4266,13.942,14.1064,5,"AR-370_PIPES_2016-03-11_R_T1_final.csv",1010,26.3478260869565,0.0266558150000003,"0.00403224999999993","0.0238393599999997","0.0528999999999994","0.0775622499999996","0.0557432099999994","0.0329785599999998","0.00998000999999997","0.00573048999999991","0.0132249999999996","0.0528999999999994","0.0725763599999996","0.048841","0.0202208399999997","0.0118592099999997","0.0228916899999997","0.0399200399999999","0.0600740099999995","0.04618201","0.0228916899999997","0.0146652099999996","0.0202208399999997","0.04490161","0.0631516899999994","0.0185504399999997","0.04112784","0.0515289999999993","0.0340771599999999","0.0219928899999997","0.0287302499999998","0.0586608399999993","0.0646176399999995","0.0543356099999993","0.0340771599999999","0.04490161","0.0557432099999994","0.0616032399999994","0.0528999999999994","0.0387302399999999","0.04359744","0.04112784","0.0266995599999998","0.0146652099999996","0.0210830399999997","0.0238393599999997","0.0308002499999998","0.0515289999999993","0.0662032899999995","0.0557432099999994","0.0387302399999999","0.0161544099999997","0.0132249999999996","0.0238393599999997","0.048841","0.0775622499999996","0.0935136399999998","0.0879715599999999","0.0709689599999995","0.0693268899999996","0.048841","0.0399200399999999","0.0277222499999997","0.0308002499999998","0.0352312899999998","0.108834009999999","0.127520409999999","0.0725763599999996","0.0228916899999997","0.00484415999999992","0.00769128999999998","0.0277222499999997","0.04359744","0.0557432099999994","0.0528999999999994","0.04618201","0.0586608399999993","0.0631516899999994","0.0742017599999996","0.0557432099999994","0.04359744","0.0238393599999997","0.0287302499999998","0.0387302399999999","0.0210830399999997","0.0318979599999998","0.0586608399999993","0.0423948099999999","0.0399200399999999","0.0340771599999999","0.04359744","0.048841","0.03632836","0.0238393599999997","0.0210830399999997","0.0194044899999996","0.0257602499999997","0.04112784","0.0662032899999995","0.0474804099999993","0.0423948099999999","0.0277222499999997","0.0287302499999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T1",134,"3/11/2016","2:25:58 PM",35.6179,13.942,14.2365,NA,"AR-370_PIPES_2016-03-11_R_T1_final.csv",1020,26.6086956521739,0.0276401600000004,"0.0169260099999997","0.00443555999999991","0.00059049000000001","0.00998000999999997","0.0220225600000002","0.011236","0.00265225000000008","0.000912039999999933","0.00295935999999993","0.00022801000000001","0.00998000999999997","0.0194044900000001","0.00826281000000024","0.000146410000000005","0.000449440000000014","0.000449440000000014","0.00485809000000014","0.013225","0.00719104000000022","0.000449440000000014","8.10000000000061e-05","0.000146410000000005","0.0066912400000002","0.01468944","3.72099999999999e-05","0.00528529000000016","0.00938960999999995","0.0029702500000001","0.000331240000000008","0.00155236000000004","0.01256641","0.0154008100000001","0.010609","0.0029702500000001","0.0066912400000002","0.011236","0.01394761","0.00998000999999997","0.00444889000000012","0.00619369000000021","0.00528529000000016","0.00110889000000004","8.10000000000061e-05","0.00022801000000001","0.00059049000000001","0.00206116000000007","0.00938960999999995","0.0161798400000001","0.011236","0.00444889000000012","9.00000000000068e-06","0.00022801000000001","0.00059049000000001","0.00826281000000024","0.0220225600000002","0.0308704900000003","0.0277222500000003","0.0185776900000001","0.0177422400000001","0.00826281000000024","0.00485809000000014","0.00132496000000003","0.00206116000000007","0.00331776000000009","0.0399200399999999","0.0515290000000001","0.0194044900000001","0.000449440000000014","0.00366024999999992","0.00179775999999991","0.00132496000000003","0.00619369000000021","0.011236","0.00998000999999997","0.00719104000000022","0.01256641","0.01468944","0.0202492900000002","0.011236","0.00619369000000021","0.00059049000000001","0.00155236000000004","0.00444889000000012","0.00022801000000001","0.00235225000000006","0.01256641","0.00574564000000015","0.00485809000000014","0.0029702500000001","0.00619369000000021","0.00826281000000024","0.00366025000000013","0.00059049000000001","0.00022801000000001","8.46399999999977e-05","0.000924160000000012","0.00528529000000016","0.0161798400000001","0.00770883999999994","0.00574564000000015","0.00132496000000003","0.00155236000000004","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T1",135,"3/11/2016","2:25:59 PM",35.6446,13.942,14.2547,NA,"AR-370_PIPES_2016-03-11_R_T1_final.csv",1030,26.8695652173913,0.0255389850000003,"0.000331240000000008","0.0219928899999997","0.00719103999999992","3.72099999999999e-05","0.00667488999999994","0.0169520400000001","0.00770883999999994","0.00110889000000004","0.00234255999999991","0.00527075999999994","0.00110889000000004","0.00667488999999994","0.0146652100000001","0.00528529000000016","3.72099999999999e-05","0.00155236000000004","9.00000000000068e-06","0.00265225000000008","0.00937024","0.00443556000000015","9.00000000000068e-06","0.00073984000000003","3.72099999999999e-05","0.00404496000000013","0.010609","0.000146410000000005","0.0029702500000001","0.00619368999999993","0.00131769000000005","0","0.000449440000000014","0.00881720999999993","0.01121481","0.00719103999999992","0.00131769000000005","0.00404496000000013","0.00770883999999994","0.00998000999999997","0.00667488999999994","0.00235225000000006","0.00366025000000013","0.0029702500000001","0.00022801000000001","0.00073984000000003","9.60999999999926e-06","3.72099999999999e-05","0.00073984000000003","0.00619368999999993","0.011881","0.00770883999999994","0.00235225000000006","0.000449440000000014","0.00110889000000004","3.72099999999999e-05","0.00528529000000016","0.0169520400000001","0.0248062500000002","0.0219928900000002","0.01394761","0.013225","0.00528529000000016","0.00265225000000008","0.000331240000000008","0.00073984000000003","0.00155236000000004","0.0329785599999998","0.04359744","0.0146652100000001","9.00000000000068e-06","0.00619368999999993","0.00367235999999989","0.000331240000000008","0.00366025000000013","0.00770883999999994","0.00667488999999994","0.00443556000000015","0.00881720999999993","0.010609","0.0154008100000001","0.00770883999999994","0.00366025000000013","3.72099999999999e-05","0.000449440000000014","0.00235225000000006","9.60999999999926e-06","0.000918090000000027","0.00881720999999993","0.00331776000000009","0.00265225000000008","0.00131769000000005","0.00366025000000013","0.00528529000000016","0.00178929000000008","3.72099999999999e-05","9.60999999999926e-06","8.10000000000061e-05","0.00014884","0.0029702500000001","0.011881","0.00484415999999992","0.00331776000000009","0.000331240000000008","0.000449440000000014","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T1",136,"3/11/2016","2:26:00 PM",35.6446,13.942,14.2547,NA,"AR-370_PIPES_2016-03-11_R_T1_final.csv",1040,27.1304347826087,0.0212846300000002,"0","0.000331240000000008","0.0219928899999997","0.00719103999999992","3.72099999999999e-05","0.00667488999999994","0.0169520400000001","0.00770883999999994","0.00110889000000004","0.00234255999999991","0.00527075999999994","0.00110889000000004","0.00667488999999994","0.0146652100000001","0.00528529000000016","3.72099999999999e-05","0.00155236000000004","9.00000000000068e-06","0.00265225000000008","0.00937024","0.00443556000000015","9.00000000000068e-06","0.00073984000000003","3.72099999999999e-05","0.00404496000000013","0.010609","0.000146410000000005","0.0029702500000001","0.00619368999999993","0.00131769000000005","0","0.000449440000000014","0.00881720999999993","0.01121481","0.00719103999999992","0.00131769000000005","0.00404496000000013","0.00770883999999994","0.00998000999999997","0.00667488999999994","0.00235225000000006","0.00366025000000013","0.0029702500000001","0.00022801000000001","0.00073984000000003","9.60999999999926e-06","3.72099999999999e-05","0.00073984000000003","0.00619368999999993","0.011881","0.00770883999999994","0.00235225000000006","0.000449440000000014","0.00110889000000004","3.72099999999999e-05","0.00528529000000016","0.0169520400000001","0.0248062500000002","0.0219928900000002","0.01394761","0.013225","0.00528529000000016","0.00265225000000008","0.000331240000000008","0.00073984000000003","0.00155236000000004","0.0329785599999998","0.04359744","0.0146652100000001","9.00000000000068e-06","0.00619368999999993","0.00367235999999989","0.000331240000000008","0.00366025000000013","0.00770883999999994","0.00667488999999994","0.00443556000000015","0.00881720999999993","0.010609","0.0154008100000001","0.00770883999999994","0.00366025000000013","3.72099999999999e-05","0.000449440000000014","0.00235225000000006","9.60999999999926e-06","0.000918090000000027","0.00881720999999993","0.00331776000000009","0.00265225000000008","0.00131769000000005","0.00366025000000013","0.00528529000000016","0.00178929000000008","3.72099999999999e-05","9.60999999999926e-06","8.10000000000061e-05","0.00014884","0.0029702500000001","0.011881","0.00484415999999992","0.00331776000000009","0.000331240000000008","0.000449440000000014","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T1",137,"3/11/2016","2:26:01 PM",35.6446,13.942,14.2547,NA,"AR-370_PIPES_2016-03-11_R_T1_final.csv",1050,27.3913043478261,0.0165275850000001,"0","0","0.000331240000000008","0.0219928899999997","0.00719103999999992","3.72099999999999e-05","0.00667488999999994","0.0169520400000001","0.00770883999999994","0.00110889000000004","0.00234255999999991","0.00527075999999994","0.00110889000000004","0.00667488999999994","0.0146652100000001","0.00528529000000016","3.72099999999999e-05","0.00155236000000004","9.00000000000068e-06","0.00265225000000008","0.00937024","0.00443556000000015","9.00000000000068e-06","0.00073984000000003","3.72099999999999e-05","0.00404496000000013","0.010609","0.000146410000000005","0.0029702500000001","0.00619368999999993","0.00131769000000005","0","0.000449440000000014","0.00881720999999993","0.01121481","0.00719103999999992","0.00131769000000005","0.00404496000000013","0.00770883999999994","0.00998000999999997","0.00667488999999994","0.00235225000000006","0.00366025000000013","0.0029702500000001","0.00022801000000001","0.00073984000000003","9.60999999999926e-06","3.72099999999999e-05","0.00073984000000003","0.00619368999999993","0.011881","0.00770883999999994","0.00235225000000006","0.000449440000000014","0.00110889000000004","3.72099999999999e-05","0.00528529000000016","0.0169520400000001","0.0248062500000002","0.0219928900000002","0.01394761","0.013225","0.00528529000000016","0.00265225000000008","0.000331240000000008","0.00073984000000003","0.00155236000000004","0.0329785599999998","0.04359744","0.0146652100000001","9.00000000000068e-06","0.00619368999999993","0.00367235999999989","0.000331240000000008","0.00366025000000013","0.00770883999999994","0.00667488999999994","0.00443556000000015","0.00881720999999993","0.010609","0.0154008100000001","0.00770883999999994","0.00366025000000013","3.72099999999999e-05","0.000449440000000014","0.00235225000000006","9.60999999999926e-06","0.000918090000000027","0.00881720999999993","0.00331776000000009","0.00265225000000008","0.00131769000000005","0.00366025000000013","0.00528529000000016","0.00178929000000008","3.72099999999999e-05","9.60999999999926e-06","8.10000000000061e-05","0.00014884","0.0029702500000001","0.011881","0.00484415999999992","0.00331776000000009","0.000331240000000008","0.000449440000000014","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T1",138,"3/11/2016","2:26:02 PM",35.649,13.942,14.2577,NA,"AR-370_PIPES_2016-03-11_R_T1_final.csv",1060,27.6521739130435,0.01377344,"9.00000000000068e-06","9.00000000000068e-06","9.00000000000068e-06","0.000449440000000014","0.0228916899999997","0.00770883999999994","9.60999999999926e-06","0.00619368999999993","0.0161798400000001","0.00719103999999992","0.000918090000000027","0.00264195999999992","0.00571535999999995","0.00131769000000005","0.00619368999999993","0.01394761","0.00485809000000014","8.2810000000002e-05","0.00179776000000006","0","0.00235225000000006","0.00879843999999998","0.00404496000000013","0","0.00091204000000004","8.2810000000002e-05","0.00367236000000011","0.00999999999999993","0.00022801000000001","0.00265225000000008","0.00573048999999991","0.00110889000000004","9.00000000000068e-06","0.000331240000000008","0.00826280999999992","0.01058841","0.00669123999999991","0.00110889000000004","0.00367236000000011","0.00719103999999992","0.00938960999999995","0.00619368999999993","0.00207025000000005","0.00330625000000011","0.00265225000000008","0.000146410000000005","0.00091204000000004","3.72099999999999e-05","9.60999999999926e-06","0.000585640000000021","0.00573048999999991","0.011236","0.00719103999999992","0.00207025000000005","0.000585640000000021","0.00131769000000005","9.60999999999926e-06","0.00485809000000014","0.0161798400000001","0.0238702500000002","0.0211120900000002","0.01324801","0.012544","0.00485809000000014","0.00235225000000006","0.000231040000000003","0.000585640000000021","0.00132496000000003","0.0318979599999998","0.04235364","0.01394761","0","0.00667488999999994","0.0040449599999999","0.000231040000000003","0.00330625000000011","0.00719103999999992","0.00619368999999993","0.00404496000000013","0.00826280999999992","0.00999999999999993","0.0146652100000001","0.00719103999999992","0.00330625000000011","9.60999999999926e-06","0.000331240000000008","0.00207025000000005","3.72099999999999e-05","0.000745290000000018","0.00826280999999992","0.00298116000000007","0.00235225000000006","0.00110889000000004","0.00330625000000011","0.00485809000000014","0.00154449000000006","9.60999999999926e-06","3.72099999999999e-05","0.000144000000000011","8.46399999999977e-05","0.00265225000000008","0.011236","0.00443555999999991","0.00298116000000007","0.000231040000000003","0.000331240000000008","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T1",139,"3/11/2016","2:26:03 PM",35.6179,13.942,14.2365,NA,"AR-370_PIPES_2016-03-11_R_T1_final.csv",1070,27.9130434782609,0.0159284850000001,"0.000449440000000014","0.000331240000000008","0.000331240000000008","0.000331240000000008","0","0.0169260099999997","0.00443555999999991","0.00059049000000001","0.00998000999999997","0.0220225600000002","0.011236","0.00265225000000008","0.000912039999999933","0.00295935999999993","0.00022801000000001","0.00998000999999997","0.0194044900000001","0.00826281000000024","0.000146410000000005","0.000449440000000014","0.000449440000000014","0.00485809000000014","0.013225","0.00719104000000022","0.000449440000000014","8.10000000000061e-05","0.000146410000000005","0.0066912400000002","0.01468944","3.72099999999999e-05","0.00528529000000016","0.00938960999999995","0.0029702500000001","0.000331240000000008","0.00155236000000004","0.01256641","0.0154008100000001","0.010609","0.0029702500000001","0.0066912400000002","0.011236","0.01394761","0.00998000999999997","0.00444889000000012","0.00619369000000021","0.00528529000000016","0.00110889000000004","8.10000000000061e-05","0.00022801000000001","0.00059049000000001","0.00206116000000007","0.00938960999999995","0.0161798400000001","0.011236","0.00444889000000012","9.00000000000068e-06","0.00022801000000001","0.00059049000000001","0.00826281000000024","0.0220225600000002","0.0308704900000003","0.0277222500000003","0.0185776900000001","0.0177422400000001","0.00826281000000024","0.00485809000000014","0.00132496000000003","0.00206116000000007","0.00331776000000009","0.0399200399999999","0.0515290000000001","0.0194044900000001","0.000449440000000014","0.00366024999999992","0.00179775999999991","0.00132496000000003","0.00619369000000021","0.011236","0.00998000999999997","0.00719104000000022","0.01256641","0.01468944","0.0202492900000002","0.011236","0.00619369000000021","0.00059049000000001","0.00155236000000004","0.00444889000000012","0.00022801000000001","0.00235225000000006","0.01256641","0.00574564000000015","0.00485809000000014","0.0029702500000001","0.00619369000000021","0.00826281000000024","0.00366025000000013","0.00059049000000001","0.00022801000000001","8.46399999999977e-05","0.000924160000000012","0.00528529000000016","0.0161798400000001","0.00770883999999994","0.00574564000000015","0.00132496000000003","0.00155236000000004","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_PIPES_2016-03-11_R_T1",140,"3/11/2016","2:26:04 PM",35.6046,13.942,14.2275,NA,"AR-370_PIPES_2016-03-11_R_T1_final.csv",1080,28.1739130434783,0.018917855,"8.10000000000061e-05","0.00091204000000004","0.00073984000000003","0.00073984000000003","0.00073984000000003","8.10000000000061e-05","0.0146652099999996","0.00331775999999988","0.00110889000000004","0.01185921","0.0247747600000003","0.013225","0.00366025000000013","0.000449439999999939","0.00206115999999991","3.72099999999999e-05","0.01185921","0.0219928900000002","0.00998001000000033","0.000445210000000024","0.00014884","0.00091204000000004","0.00619369000000021","0.0153760000000001","0.00879844000000031","0.00091204000000004","0","0.000445210000000024","0.00824464000000028","0.0169520400000001","0.00022801000000001","0.00667489000000024","0.01121481","0.00403225000000016","0.00073984000000003","0.00234256000000009","0.0146652100000001","0.0177156100000002","0.012544","0.00403225000000016","0.00824464000000028","0.013225","0.0161544100000001","0.01185921","0.00573049000000018","0.00769129000000029","0.00667489000000024","0.00178929000000008","0","0.000580810000000033","0.00110889000000004","0.00295936000000012","0.01121481","0.0185504400000001","0.013225","0.00573049000000018","3.60000000000027e-05","3.72099999999999e-05","0.00110889000000004","0.00998001000000033","0.0247747600000003","0.0341140900000004","0.0308002500000005","0.0211120900000002","0.0202208400000002","0.00998001000000033","0.00619369000000021","0.00206116000000007","0.00295936000000012","0.00443556000000015","0.04359744","0.0556960000000003","0.0219928900000002","0.00091204000000004","0.0026522499999999","0.0011155599999999","0.00206116000000007","0.00769129000000029","0.013225","0.01185921","0.00879844000000031","0.0146652100000001","0.0169520400000001","0.0228916900000003","0.013225","0.00769129000000029","0.00110889000000004","0.00234256000000009","0.00573049000000018","0.000580810000000033","0.00330625000000011","0.0146652100000001","0.00719104000000022","0.00619369000000021","0.00403225000000016","0.00769129000000029","0.00998001000000033","0.0048302500000002","0.00110889000000004","0.000580810000000033","0.000331240000000008","0.00155236000000004","0.00667489000000024","0.0185504400000001","0.00937024","0.00719104000000022","0.00206116000000007","0.00234256000000009","NA","NA","NA","NA","NA","NA","NA","NA"
