"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar2.4","semivar4.8","semivar7.2","semivar9.6","semivar12","semivar14.4","semivar16.8","semivar19.2","semivar21.6","semivar24","semivar26.4","semivar28.8","semivar31.2","semivar33.6","semivar36","semivar38.4","semivar40.8","semivar43.2","semivar45.6","semivar48","semivar50.4","semivar52.8","semivar55.2","semivar57.6","semivar60","semivar62.4","semivar64.8","semivar67.2","semivar69.6","semivar72","semivar74.4","semivar76.8","semivar79.2","semivar81.6","semivar84","semivar86.4","semivar88.8","semivar91.2","semivar93.6","semivar96","semivar98.4","semivar100.8","semivar103.2","semivar105.6","semivar108","semivar110.4","semivar112.8","semivar115.2","semivar117.6","semivar120","semivar122.4","semivar124.8","semivar127.2","semivar129.6","semivar132","semivar134.4","semivar136.8","semivar139.2","semivar141.6","semivar144","semivar146.4","semivar148.8","semivar151.2","semivar153.6","semivar156","semivar158.4","semivar160.8","semivar163.2","semivar165.6","semivar168","semivar170.4","semivar172.8","semivar175.2","semivar177.6","semivar180","semivar182.4","semivar184.8","semivar187.2","semivar189.6","semivar192","semivar194.4","semivar196.8","semivar199.2","semivar201.6","semivar204","semivar206.4","semivar208.8","semivar211.2","semivar213.6","semivar216","semivar218.4","semivar220.8","semivar223.2","semivar225.6","semivar228","semivar230.4","semivar232.8","semivar235.2","semivar237.6","semivar240","semivar242.4","semivar244.8","semivar247.2","semivar249.6","semivar252","semivar254.4","semivar256.8","semivar259.2","semivar261.6","semivar264","semivar266.4","semivar268.8","semivar271.2","semivar273.6","semivar276","semivar278.4","semivar280.8","semivar283.2","semivar285.6","semivar288","semivar290.4","semivar292.8","semivar295.2","semivar297.6","semivar300"
"AR-372_NR2_2015-12-09_R_T1",109,"12/9/2015","1:22:36 PM",40.619,17.094,17.6396,NA,"AR-372_NR2_2015-12-09_R_T1_final.csv",770,18.6290322580645,0.936241594999999,"0.00265225000000008","0.0111936400000004","0.0193488100000007","0.0176890000000007","0.00822649000000032","0.00822649000000032","0.00295936000000012","0.00295936000000012","0.00178929000000008","0.00131769000000005","0.00366025000000013","0.00014884","0.00295936000000012","8.2810000000002e-05","0.00154449000000006","8.2810000000002e-05","0.00571536000000022","0.00571536000000022","0.00178929000000008","0.00178929000000008","0.00329476000000014","9.60999999999926e-06","0.000445209999999874","0.00154448999999978","3.60000000000027e-05","0.00022801000000001","0.00525625000000023","0.00879844000000031","0.0169000000000007","0.00484416000000017","0.00131769000000005","0.00571535999999968","0.00264195999999974","0.00295935999999973","0.000912039999999826","0.00442224999999971","0.000445209999999874","0.00178929000000008","0.00484416000000017","0.025664040000001","0.0447745600000003","0.0276556900000011","0.00667489000000024","0","0.00616224999999972","0.000445209999999874","0.000580809999999861","8.40999999998141e-06","0.00178929000000008","0.00403225000000016","0.0169000000000007","0.0132020100000005","0.0146168100000006","0.00525625000000023","0.000331240000000008","3.60000000000027e-05","0.000228009999999903","0.00264195999999974","0.00131043999999981","0.00233288999999977","0.00483024999999971","0.000331240000000008","0.025664040000001","0.0676000000000008","0.104716960000002","0.120895290000002","0.000449440000000014","0.00206116000000007","0.00091204000000004","0.00403225000000016","0.026666890000001","0.0286624899999999","0.0139004100000006","0.00617796000000025","3.72099999999999e-05","0.00483024999999971","0.00264195999999974","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T1",110,"12/9/2015","1:22:37 PM",40.6056,17.094,17.6305,NA,"AR-372_NR2_2015-12-09_R_T1_final.csv",780,18.8709677419355,0.921093344999999,"8.2810000000002e-05","0.00179776000000006","0.00935089000000039","0.0169000000000007","0.0153512100000006","0.00665856000000027","0.00665856000000027","0.00205209000000009","0.00205209000000009","0.00110224000000005","0.00073984000000003","0.0026419600000001","9.60999999999926e-06","0.00205209000000009","0","0.00091204000000004","0","0.00442225000000018","0.00442225000000018","0.00110224000000005","0.00110224000000005","0.00233289000000011","3.60000000000027e-05","0.000912039999999826","0.00234255999999974","0.00022801000000001","3.60000000000027e-05","0.00401956000000018","0.00717409000000026","0.0146168100000006","0.00366025000000013","0.00073984000000003","0.00717408999999966","0.0036602499999997","0.0040322499999997","0.00154448999999978","0.00571535999999968","0.000912039999999826","0.00110224000000005","0.00366025000000013","0.0228312100000009","0.0410062500000002","0.024711840000001","0.00527076000000019","8.2810000000002e-05","0.00767375999999971","0.000912039999999826","0.00110223999999982","0.000143999999999926","0.00110224000000005","0.00295936000000012","0.0146168100000006","0.0111936400000004","0.0124992400000005","0.00401956000000018","8.2810000000002e-05","0.00022801000000001","0.00058563999999985","0.0036602499999997","0.00205208999999977","0.00329475999999973","0.00617795999999969","8.2810000000002e-05","0.0228312100000009","0.0629508100000007","0.0989102500000015","0.114649960000002","0.000146410000000005","0.00131769000000005","0.000445210000000024","0.00295936000000012","0.0237776400000009","0.0256640399999999","0.0118374400000005","0.0048302500000002","9.00000000000068e-06","0.00617795999999969","0.0036602499999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T1",111,"12/9/2015","1:22:38 PM",40.5701,17.094,17.6063,NA,"AR-372_NR2_2015-12-09_R_T1_final.csv",790,19.1129032258065,0.827652499999998,"0.000585640000000021","0.00110889000000004","0.000331240000000008","0.00525625000000023","0.0111936400000004","0.00994009000000042","0.00329476000000014","0.00329476000000014","0.000445210000000024","0.000445210000000024","8.10000000000061e-05","9.00000000000068e-06","0.00073984000000003","0.000445210000000024","0.000445210000000024","0.000585640000000021","3.60000000000027e-05","0.000585640000000021","0.00178929000000008","0.00178929000000008","8.10000000000061e-05","8.10000000000061e-05","0.000580810000000033","0.00091204000000004","0.00295935999999973","0.00527075999999968","0.00154449000000006","0.000331240000000008","0.00153664000000008","0.00366025000000013","0.00935089000000039","0.00131769000000005","9.00000000000068e-06","0.0118592099999997","0.00717408999999966","0.00769128999999967","0.0040322499999997","0.00996003999999967","0.00295935999999973","8.10000000000061e-05","0.00131769000000005","0.0161036100000007","0.03179089","0.0176890000000007","0.00234256000000009","0.00110889000000004","0.0124992399999997","0.00295935999999973","0.00329475999999973","0.00131043999999981","8.10000000000061e-05","0.00091204000000004","0.00935089000000039","0.00665856000000027","0.00767376000000033","0.00153664000000008","0.00022801000000001","0.00154449000000006","0.00234255999999974","0.00717408999999966","0.00483024999999971","0.00665855999999969","0.0105678399999997","0.00022801000000001","0.0161036100000007","0.0513928900000005","0.0842740900000012","0.0988473600000017","0.000146410000000005","0.000146410000000005","9.60999999999926e-06","0.00091204000000004","0.0169000000000007","0.0184959999999998","0.0071571600000003","0.00205209000000009","0.00073984000000003","0.0105678399999997","0.00717408999999966","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T1",112,"12/9/2015","1:22:39 PM",40.4502,17.094,17.5247,10,"AR-372_NR2_2015-12-09_R_T1_final.csv",800,19.3548387096774,0.699665664999998,"0.00665856000000027","0.0111936400000004","0.0132020100000005","0.00401956000000018","8.2810000000002e-05","0.000585640000000021","0.000327610000000016","0.000585640000000021","0.000585640000000021","0.00366025000000013","0.00366025000000013","0.00527076000000019","0.00617796000000025","0.00295936000000012","0.0105472900000005","0.00366025000000013","0.0111936400000004","0.00571536000000022","0.0111936400000004","0.00154449000000006","0.00154449000000006","0.00527076000000019","0.00527076000000019","0.00330625000000011","0.0124992400000005","0.0184959999999998","0.0237776399999998","0.0146168100000006","0.00996004000000038","0.00179776000000006","0.000445210000000024","0.00022801000000001","0.00205209000000009","0.00617796000000025","0.03629025","0.0276556899999999","0.0286624899999999","0.0210540099999998","0.03290596","0.0184959999999998","0.00527076000000019","0.00205209000000009","0.00205209000000009","0.0093508899999997","0.0026419600000001","0.00110224000000005","0.0132020100000005","0.0374035600000002","0.0184959999999998","0.0193209999999998","0.0138768399999998","0.00527076000000019","0.0026419600000001","0.00022801000000001","0","3.60000000000027e-05","0.00179776000000006","0.00935089000000039","0.0146168100000006","0.0168999999999997","0.0276556899999999","0.0228312099999999","0.0266342399999999","0.03400336","0.00935089000000039","0.00205209000000009","0.0210540099999998","0.0435556900000001","0.0541958400000005","0.00877969000000036","0.0048302500000002","0.00717409000000026","0.0026419600000001","0.00234256000000009","0.00295935999999973","9.00000000000068e-06","0.00131769000000005","0.0118374400000005","0.03400336","0.0276556899999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T1",118,"12/9/2015","1:22:45 PM",40.3436,17.094,17.4522,NA,"AR-372_NR2_2015-12-09_R_T1_final.csv",810,19.5967741935484,0.604930554999999,"0.00525624999999971","0.0237468099999999","0.03179089","0.0351187600000001","0.0184688099999999","0.00665855999999969","0.00233288999999977","0.00295935999999973","0.0093508899999997","0.0093508899999997","0.0176889999999998","0.0176889999999998","0.0210540099999998","0.0228312099999999","0.0161036099999998","0.0306950400000001","0.0176889999999998","0.03179089","0.0219336099999998","0.03179089","0.0124992399999997","0.0124992399999997","0.0210540099999998","0.0210540099999998","0.0168999999999997","0.0339664900000001","0.0434722499999989","0.0513928899999988","0.0374035600000002","0.02968729","0.0132020099999997","0.00876095999999973","0.00329475999999973","0.0138768399999998","0.0228312099999999","0.069168999999999","0.0570254399999989","0.0584672399999989","0.0473497599999988","0.064465209999999","0.0434722499999989","0.0210540099999998","0.0138768399999998","0.000739839999999837","0.000585640000000021","0.000445209999999874","0.0111724899999997","0.0351187600000001","0.0707028099999992","0.0434722499999989","0.0447322499999989","0.0362140899999989","0.0210540099999998","0.0153512099999998","0.00329475999999973","0.00525624999999971","0.00442224999999971","0.0132020099999997","0.02862864","0.0374035600000002","0.0410062499999988","0.0570254399999989","0.0499969599999989","0.055554489999999","0.065997609999999","0.02862864","0.000739839999999837","0.00527076000000019","0.0185504400000006","0.025696090000001","0.02762244","0.0201639999999998","0.0247118399999999","0.0153512099999998","0.000580809999999861","0.000327610000000016","0.00483024999999971","0.0118374399999997","0.0328696900000001","0.065997609999999","0.0570254399999989","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T1",119,"12/9/2015","1:22:46 PM",40.5346,17.094,17.5822,NA,"AR-372_NR2_2015-12-09_R_T1_final.csv",820,19.8387096774194,0.613963544999999,"0.0168999999999997","0.00330625000000011","0.000580810000000033","0.00233289000000011","0.00329476000000014","3.48100000000054e-05","0.00234256000000009","0.00667489000000024","0.00571536000000022","0.00110889000000004","0.00110889000000004","9.00000000000068e-06","9.00000000000068e-06","0.00022801000000001","0.000445210000000024","9.60999999999926e-06","0.00204304000000011","9.00000000000068e-06","0.00233289000000011","0.000327610000000016","0.00233289000000011","0.000331240000000008","0.000331240000000008","0.00022801000000001","0.00022801000000001","0","0.00294849000000015","0.00616224999999972","0.0093508899999997","0.00401956000000018","0.00178929000000008","0.00022801000000001","0.00132496000000003","0.00527076000000019","0.00014884","0.000445210000000024","0.0176889999999998","0.0118374399999997","0.0124992399999997","0.00767375999999971","0.0153512099999998","0.00616224999999972","0.00022801000000001","0.00014884","0.0105678400000004","0.0237776399999998","0.0118592100000004","0.00059049000000001","0.00329476000000014","0.0184688099999999","0.00616224999999972","0.00664224999999973","0.00363608999999976","0.00022801000000001","3.72099999999999e-05","0.00527076000000019","0.00330625000000011","0.00403225000000016","0.00022801000000001","0.00153664000000008","0.00401956000000018","0.00525624999999971","0.0118374399999997","0.00876095999999973","0.0111724899999997","0.0161036099999998","0.00153664000000008","0.0105678400000004","0.0410467600000001","0.0708624400000007","0.0842740900000012","0.00131044000000007","0.000144000000000011","0.00073984000000003","3.72099999999999e-05","0.0112148100000004","0.0125216099999997","0.00366025000000013","0.000449440000000014","0.00263169000000013","0.0161036099999998","0.0118374399999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T1",120,"12/9/2015","1:22:47 PM",40.5035,17.094,17.561,NA,"AR-372_NR2_2015-12-09_R_T1_final.csv",830,20.0806451612903,0.650230989999999,"0.000449440000000014","0.0118374399999997","0.00131769000000005","0.00205209000000009","0.0048302500000002","0.00617796000000025","0.000734410000000043","0.00073984000000003","0.00366025000000013","0.00295936000000012","0.000146410000000005","0.000146410000000005","0.000585640000000021","0.000585640000000021","0.00131769000000005","0.00178929000000008","0.000327610000000016","0.00440896000000021","0.000585640000000021","0.0048302500000002","0.00154449000000006","0.0048302500000002","9.00000000000068e-06","9.00000000000068e-06","0.00131769000000005","0.00131769000000005","0.000449440000000014","0.00570025000000025","0.00994008999999971","0.0139004099999997","0.0071571600000003","0.00403225000000016","3.72099999999999e-05","0.000231040000000003","0.0026419600000001","8.10000000000061e-05","0.00178929000000008","0.0237776399999998","0.0168999999999997","0.0176889999999998","0.0118374399999997","0.0210540099999998","0.00994008999999971","0.00131769000000005","8.10000000000061e-05","0.00665856000000027","0.0176889999999998","0.00769129000000029","9.60999999999926e-06","0.00617796000000025","0.0246804099999999","0.00994008999999971","0.0105472899999997","0.00664224999999973","0.00131769000000005","0.00022801000000001","0.0026419600000001","0.00131769000000005","0.00178929000000008","3.72099999999999e-05","0.00364816000000016","0.0071571600000003","0.00877968999999969","0.0168999999999997","0.0131790399999997","0.0161036099999998","0.0219336099999998","0.00364816000000016","0.00665856000000027","0.03290596","0.0600250000000005","0.0724148100000009","0.00329476000000014","0.00110224000000005","0.00234256000000009","0.00022801000000001","0.00717409000000026","0.00822648999999968","0.00154449000000006","0","0.00525625000000023","0.0219336099999998","0.0168999999999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T1",121,"12/9/2015","1:22:48 PM",40.428,17.094,17.5096,NA,"AR-372_NR2_2015-12-09_R_T1_final.csv",840,20.3225806451613,0.694661624999999,"0.0026419600000001","0.00527076000000019","0.00329475999999973","0.00022801000000001","0.00935089000000039","0.0146168100000006","0.0169000000000007","0.00616225000000028","0.000585640000000021","8.2810000000002e-05","9.00000000000068e-06","0.00154449000000006","0.00154449000000006","0.00571536000000022","0.00571536000000022","0.00769129000000029","0.00877969000000036","0.0048302500000002","0.0138768400000006","0.00571536000000022","0.0146168100000006","0.00822649000000032","0.0146168100000006","0.00295936000000012","0.00295936000000012","0.00769129000000029","0.00769129000000029","0.00527076000000019","0.0161036100000007","0.0228312099999999","0.0286624899999999","0.0184960000000008","0.0132020100000005","0.00330625000000011","0.00131044000000007","0","0.00364816000000016","0.00877969000000036","0.0422713600000002","0.03290596","0.03400336","0.0256640399999999","0.0386122500000001","0.0228312099999999","0.00769129000000029","0.00364816000000016","0.00091204000000004","0.00665855999999969","0.00131769000000005","0.00233289000000011","0.0169000000000007","0.0434722500000003","0.0228312099999999","0.0237468099999999","0.0176624099999998","0.00769129000000029","0.00442225000000018","0","0.00022801000000001","8.2810000000002e-05","0.00330625000000011","0.0124992400000005","0.0184960000000008","0.0210540099999998","0.03290596","0.02762244","0.03179089","0.0398002500000002","0.0124992400000005","0.00091204000000004","0.0168999999999997","0.03748096","0.0473932900000003","0.0118374400000005","0.0071571600000003","0.00996004000000038","0.00442225000000018","0.00110889000000004","0.00154448999999978","0.000146410000000005","0.0026419600000001","0.0153512100000006","0.0398002500000002","0.03290596","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T1",122,"12/9/2015","1:22:49 PM",40.3124,17.094,17.431,NA,"AR-372_NR2_2015-12-09_R_T1_final.csv",850,20.5645161290323,0.712742779999999,"0.00617795999999969","0.0168999999999997","0.0228614399999998","0.000449440000000014","0.00877968999999969","0.03073009","0.0398002500000002","0.0435139600000002","0.0246804099999999","0.0105678399999997","0.00483024999999971","0.00571535999999968","0.0139004099999997","0.0139004099999997","0.0237776399999998","0.0237776399999998","0.0276556899999999","0.02968729","0.0219336099999998","0.0385729600000002","0.0237776399999998","0.0398002500000002","0.0286624899999999","0.0398002500000002","0.0176889999999998","0.0176889999999998","0.0276556899999999","0.0276556899999999","0.0228614399999998","0.0422302500000003","0.0527620899999989","0.0614544099999989","0.0460531600000003","0.0374422500000001","0.0185232099999997","0.0131790399999997","0.00617795999999969","0.0193209999999998","0.02968729","0.0807696399999991","0.067599999999999","0.069168999999999","0.0570254399999989","0.0756800099999991","0.0527620899999989","0.0276556899999999","0.0193209999999998","0.00234255999999974","9.00000000000068e-06","0.00178928999999977","0.0161036099999998","0.0435139600000002","0.0824264099999993","0.0527620899999989","0.0541492899999989","0.0447322499999989","0.0276556899999999","0.0210540099999998","0.00617795999999969","0.00877968999999969","0.00769128999999967","0.0185232099999997","0.0362521600000001","0.0460531600000003","0.0500416899999988","0.067599999999999","0.059927039999999","0.065997609999999","0.0773396099999991","0.0362521600000001","0.00234255999999974","0.0026419600000001","0.0132250000000005","0.0193488100000007","0.0351187600000001","0.0266342399999999","0.03182656","0.0210540099999998","0.00205208999999977","0.00154449000000006","0.00822648999999968","0.0168999999999997","0.0410062500000002","0.0773396099999991","0.067599999999999","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T1",123,"12/9/2015","1:22:50 PM",40.2325,17.094,17.3766,NA,"AR-372_NR2_2015-12-09_R_T1_final.csv",860,20.8064516129032,0.675116069999998,"0.00295936000000012","0.0176889999999998","0.03400336","0.0422713600000002","0.00571536000000022","0.0219336099999998","0.0527620900000005","0.0644652100000008","0.0691690000000009","0.0447322500000004","0.0247118399999999","0.0153512099999998","0.0168999999999997","0.02968729","0.02968729","0.0435139600000002","0.0435139600000002","0.0487084900000003","0.0513928900000005","0.0410062500000002","0.0629006400000008","0.0435139600000002","0.0644652100000008","0.0500416900000004","0.0644652100000008","0.0351187600000001","0.0351187600000001","0.0487084900000003","0.0487084900000003","0.0422713600000002","0.0675480100000009","0.0807128099999993","0.0913852899999993","0.072361000000001","0.0614544100000007","0.03629025","0.02862864","0.0176889999999998","0.0374035600000002","0.0513928900000005","0.11464996","0.0988473599999995","0.10074276","0.0859662399999993","0.10857025","0.0807128099999993","0.0487084900000003","0.0374035600000002","0.0105678399999997","0.0026419600000001","0.0093508899999997","0.0328696900000001","0.0691690000000009","0.11662225","0.0807128099999993","0.0824264099999993","0.0707028099999992","0.0487084900000003","0.0398002500000002","0.0176889999999998","0.0219336099999998","0.0201924099999998","0.03629025","0.0599270400000007","0.072361000000001","0.0773396099999991","0.0988473599999995","0.0895206399999994","0.0969076899999995","0.11055625","0.0599270400000007","0.0105678399999997","9.00000000000068e-06","0.00367236000000011","0.00717409000000026","0.0584672400000006","0.0473497600000004","0.0541958400000005","0.0398002500000002","0.00994008999999971","0.00877969000000036","0.0210540099999998","0.03400336","0.0659976100000009","0.11055625","0.0988473599999995","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T1",124,"12/9/2015","1:22:51 PM",40.1924,17.094,17.3493,NA,"AR-372_NR2_2015-12-09_R_T1_final.csv",870,21.0483870967742,0.623429894999998,"0.000745290000000018","0.00667489000000024","0.0256960899999998","0.0448168900000002","0.0542424100000004","0.0105884100000004","0.0307651599999999","0.0660490000000007","0.0790734400000011","0.0842740900000012","0.0570254400000006","0.03404025","0.0228614399999998","0.0247432899999998","0.0398401600000001","0.0398401600000001","0.0556488100000004","0.0556488100000004","0.0615040000000006","0.0645160000000007","0.0528080400000004","0.0773396100000011","0.0556488100000004","0.0790734400000011","0.0630010000000006","0.0790734400000011","0.0460960900000002","0.0460960900000002","0.0615040000000006","0.0615040000000006","0.0542424100000004","0.0824838400000012","0.0969699599999994","0.108636159999999","0.0877936900000013","0.0757350400000009","0.0474368400000002","0.0386122500000001","0.0256960899999998","0.0487084900000003","0.0645160000000007","0.13388281","0.11675889","0.11881809","0.102720249999999","0.12730624","0.0969699599999994","0.0615040000000006","0.0487084900000003","0.0169260099999997","0.00619369000000021","0.0153759999999997","0.0435139600000002","0.0842740900000012","0.13601344","0.0969699599999994","0.0988473599999995","0.0859662399999993","0.0615040000000006","0.0514382400000004","0.0256960899999998","0.0307651599999999","0.0286963599999998","0.0474368400000002","0.074038410000001","0.0877936900000013","0.0932691599999993","0.11675889","0.10660225","0.11464996","0.12945604","0.074038410000001","0.0169260099999997","0.000918090000000027","0.00110889000000004","0.00329476000000014","0.0724148100000009","0.0599760100000006","0.0676520100000007","0.0514382400000004","0.0161289999999997","0.0146410000000005","0.0297217599999999","0.0448168900000002","0.0807696400000011","0.12945604","0.11675889","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T1",125,"12/9/2015","1:22:52 PM",40.3257,17.094,17.44,NA,"AR-372_NR2_2015-12-09_R_T1_final.csv",880,21.2903225806452,0.602868834999998,"0.00822649000000032","0.00401956000000018","8.10000000000061e-05","0.00484415999999967","0.0146409999999997","0.0202208399999997","0.00014884","0.00717408999999966","0.0276556899999999","0.03629025","0.0398401600000001","0.0219336099999998","0.00879843999999965","0.0036602499999997","0.00443555999999967","0.0118592099999997","0.0118592099999997","0.0210830399999997","0.0210830399999997","0.0247432899999998","0.0266668899999999","0.0193488099999998","0.0351187600000001","0.0210830399999997","0.03629025","0.0256960899999998","0.03629025","0.0153759999999997","0.0153759999999997","0.0247432899999998","0.0247432899999998","0.0202208399999997","0.0386122500000001","0.0487084899999988","0.0570732099999988","0.0422713600000002","0.03404025","0.0161544099999997","0.0111936399999997","0.00484415999999967","0.0168999999999997","0.0266668899999999","0.075735039999999","0.0630009999999988","0.0645159999999989","0.0528080399999988","0.0708092099999989","0.0487084899999988","0.0247432899999998","0.0168999999999997","0.00155235999999976","0.000144000000000011","0.0011088899999998","0.0139004099999997","0.0398401600000001","0.0773396099999991","0.0487084899999988","0.0500416899999988","0.0410062499999988","0.0247432899999998","0.0185232099999997","0.00484415999999967","0.00717408999999966","0.00619368999999965","0.0161544099999997","0.03290596","0.0422713600000002","0.0460960899999987","0.0630009999999988","0.0556016399999989","0.0614544099999989","0.072414809999999","0.03290596","0.00155235999999976","0.00364816000000016","0.0153760000000006","0.0219336100000009","0.03182656","0.0237776399999998","0.0286963599999998","0.0185232099999997","0.00131768999999979","0.000918090000000027","0.00667488999999965","0.0146409999999997","0.0374422500000001","0.072414809999999","0.0630009999999988","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-372_NR2_2015-12-09_R_T1",126,"12/9/2015","1:22:53 PM",40.4857,17.094,17.5489,NA,"AR-372_NR2_2015-12-09_R_T1_final.csv",890,21.5322580645161,0.613248514999998,"0.0118592099999997","0.0398401600000001","0.02968729","0.0139004099999997","0.00154449000000006","0.000146410000000005","0.00110889000000004","0.0093508899999997","0.000585640000000021","0.00329476000000014","0.00665856000000027","0.00822649000000032","0.00153664000000008","0.00022801000000001","0.00234256000000009","0.00178929000000008","0","0","0.00131769000000005","0.00131769000000005","0.00234256000000009","0.00295936000000012","0.00091204000000004","0.00616225000000028","0.00131769000000005","0.00665856000000027","0.0026419600000001","0.00665856000000027","0.00022801000000001","0.00022801000000001","0.00234256000000009","0.00234256000000009","0.00110889000000004","0.00767376000000033","0.0124992399999997","0.0168999999999997","0.00935089000000039","0.00571536000000022","0.000331240000000008","9.60999999999926e-06","0.00154449000000006","0.000445210000000024","0.00295936000000012","0.0276556899999999","0.0201924099999998","0.0210540099999998","0.0146168099999997","0.0247118399999999","0.0124992399999997","0.00234256000000009","0.000445210000000024","0.0048302500000002","0.0146168099999997","0.00571536000000022","8.10000000000061e-05","0.00822649000000032","0.02862864","0.0124992399999997","0.0131790399999997","0.00876095999999973","0.00234256000000009","0.00073984000000003","0.00154449000000006","0.000585640000000021","0.00091204000000004","0.000331240000000008","0.00525625000000023","0.00935089000000039","0.0111936399999997","0.0201924099999998","0.0161036099999998","0.0193209999999998","0.0256640399999999","0.00525625000000023","0.0048302500000002","0.0286624899999999","0.0542424100000004","0.0660490000000007","0.0048302500000002","0.00205209000000009","0.00366025000000013","0.00073984000000003","0.00527076000000019","0.00617795999999969","0.00073984000000003","0.000146410000000005","0.0071571600000003","0.0256640399999999","0.0201924099999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
