"ID","Sample_Number","Date","Time","Abs_Pres_psi","Temp_C","Abs_Pres_m","Trans_Dist_m","NA","dist_cm","dist_m_scaled","semivar","semivar3.09278350515464","semivar6.18556701030928","semivar9.27835051546392","semivar12.3711340206186","semivar15.4639175257732","semivar18.5567010309278","semivar21.6494845360825","semivar24.7422680412371","semivar27.8350515463918","semivar30.9278350515464","semivar34.020618556701","semivar37.1134020618557","semivar40.2061855670103","semivar43.298969072165","semivar46.3917525773196","semivar49.4845360824742","semivar52.5773195876289","semivar55.6701030927835","semivar58.7628865979381","semivar61.8556701030928","semivar64.9484536082474","semivar68.0412371134021","semivar71.1340206185567","semivar74.2268041237113","semivar77.319587628866","semivar80.4123711340206","semivar83.5051546391753","semivar86.5979381443299","semivar89.6907216494845","semivar92.7835051546392","semivar95.8762886597938","semivar98.9690721649485","semivar102.061855670103","semivar105.154639175258","semivar108.247422680412","semivar111.340206185567","semivar114.432989690722","semivar117.525773195876","semivar120.618556701031","semivar123.711340206186","semivar126.80412371134","semivar129.896907216495","semivar132.989690721649","semivar136.082474226804","semivar139.175257731959","semivar142.268041237113","semivar145.360824742268","semivar148.453608247423","semivar151.546391752577","semivar154.639175257732","semivar157.731958762887","semivar160.824742268041","semivar163.917525773196","semivar167.010309278351","semivar170.103092783505","semivar173.19587628866","semivar176.288659793814","semivar179.381443298969","semivar182.474226804124","semivar185.567010309278","semivar188.659793814433","semivar191.752577319588","semivar194.845360824742","semivar197.938144329897","semivar201.030927835052","semivar204.123711340206","semivar207.216494845361","semivar210.309278350515","semivar213.40206185567","semivar216.494845360825","semivar219.587628865979","semivar222.680412371134","semivar225.773195876289","semivar228.865979381443","semivar231.958762886598","semivar235.051546391753","semivar238.144329896907","semivar241.237113402062","semivar244.329896907216","semivar247.422680412371","semivar250.515463917526","semivar253.60824742268","semivar256.701030927835","semivar259.79381443299","semivar262.886597938144","semivar265.979381443299","semivar269.072164948454","semivar272.164948453608","semivar275.257731958763","semivar278.350515463918","semivar281.443298969072","semivar284.536082474227","semivar287.628865979381","semivar290.721649484536","semivar293.814432989691","semivar296.907216494845","semivar300"
"AR-370_LIBERTYSHIP_2016-03-10_R_T1",77,"3/10/2016","1:10:48 PM",35.3245,13.558,14.0369,NA,"AR-370_LIBERTYSHIP_2016-03-10_R_T1_final.csv",640,20,0.43576061,"0.00180625000000004","0.0248062500000002","0.0647193600000002","0.0616528900000002","0.0352312900000005","0.01324801","0.01324801","0.0364046400000005","0.05157441","0.0219928900000002","0.01058841","0.00770884000000025","0.0211411600000001","0.0229219600000002","0.0557904400000001","0.106929","0.0710222500000003","0.0219928900000002","0.0194044900000001","0.0161798400000001","0.00670761000000016","0.0202492900000002","0.0318979600000004","0.011236","0.012544","0.00719104000000022","0.0399200400000006","0.0792985600000005","0.0543356100000001","0.0248062500000002","0.0411684100000006","0.0318979600000004","0.0462249999999999","0.0677560900000004","0.0693795600000004","0.0436810000000006","0.0586608400000002","0.0677560900000004","0.0693795600000004","0.0423948100000006","0.0529460100000001","0.0423948100000006","0.0647193600000002","0.0557904400000001","0.05022081","0.00719104000000022","8.2810000000002e-05","0.0572166400000001","0.0710222500000003","0.0792985600000005","0.0953574400000009","0.0809971600000006","0.0352312900000005","0.0297907600000003","0.0543356100000001","0.0662547600000003","0.0277222500000003","0.01324801","0.0330148900000004","0.10491121","0.172059040000001","0.0916878400000008","0.0916878400000008","0.0631516900000003","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_LIBERTYSHIP_2016-03-10_R_T1",78,"3/10/2016","1:10:49 PM",35.4625,13.558,14.1308,NA,"AR-370_LIBERTYSHIP_2016-03-10_R_T1_final.csv",650,20.3125,0.377062175,"0.00881721000000027","0.0026419600000001","0.0040449599999999","0.0257602499999997","0.0238393599999997","0.00879843999999998","0.000449439999999939","0.000449439999999939","0.00938960999999995","0.0177422399999996","0.00295935999999993","8.09999999999742e-05","3.72099999999999e-05","0.0026522499999999","0.00330624999999991","0.0202492899999996","0.0543356099999993","0.0297907599999997","0.00295935999999993","0.00206115999999991","0.00110888999999992","0.000144000000000011","0.00234255999999991","0.00717408999999996","0.000146409999999962","0.000327609999999952","8.2810000000002e-05","0.01121481","0.0352312899999998","0.0193766399999997","0.0040449599999999","0.011881","0.00717408999999996","0.0146652099999996","0.0276889599999998","0.0287302499999998","0.01324801","0.0219928899999997","0.0276889599999998","0.0287302499999998","0.012544","0.0185504399999997","0.012544","0.0257602499999997","0.0202492899999996","0.0169520399999996","8.2810000000002e-05","0.00719104000000022","0.0211120899999997","0.0297907599999997","0.0352312899999998","0.04618201","0.0363664899999999","0.00879843999999998","0.00619368999999993","0.0193766399999997","0.0267322499999997","0.00527075999999994","0.000449439999999939","0.00770883999999994","0.0528999999999994","0.10297681","0.0436392099999999","0.0436392099999999","0.0247747599999997","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_LIBERTYSHIP_2016-03-10_R_T1",79,"3/10/2016","1:10:50 PM",35.6804,13.558,14.2791,NA,"AR-370_LIBERTYSHIP_2016-03-10_R_T1_final.csv",660,20.625,0.35512703,"0.0219928899999997","0.0586608400000002","0.03988009","0.00717408999999996","0.00014884","3.72099999999999e-05","0.0029702499999999","0.0161544100000001","0.0161544100000001","0.00264195999999992","0.00022801000000001","0.00881720999999993","0.0194044900000001","0.0238393599999997","0.00937024","0.00824463999999996","3.60000000000027e-05","0.00719103999999992","0.00059049000000001","0.00881720999999993","0.01058841","0.013225","0.0256960899999998","0.00998000999999997","0.0040449599999999","0.0185504400000001","0.0169520400000001","0.0247747599999997","0.00179775999999991","0.00155236000000004","8.2810000000002e-05","0.00717408999999996","0.00154448999999992","0.0040449599999999","0.00073984000000003","0.000327610000000016","0.000449440000000014","0.00110223999999993","0","0.000327610000000016","0.000449440000000014","0.00131768999999992","0.000146410000000005","0.00131768999999992","0.00014884","3.60000000000027e-05","0.000327610000000016","0.0247747599999997","0.0543356100000001","9.00000000000068e-06","0.00059049000000001","0.00155236000000004","0.00443556000000015","0.00179776000000006","0.0029702499999999","0.00484415999999992","8.2810000000002e-05","0.000231040000000003","0.00573048999999991","0.0161544100000001","0.00366024999999992","0.00667488999999994","0.0297907600000003","0.00367236000000011","0.00367236000000011","8.2810000000002e-05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_LIBERTYSHIP_2016-03-10_R_T1",80,"3/10/2016","1:10:51 PM",35.7205,13.558,14.3064,NA,"AR-370_LIBERTYSHIP_2016-03-10_R_T1_final.csv",670,20.9375,0.358972725,"0.000745290000000018","0.0308353599999998","0.0726302500000004","0.0515290000000001","0.012544","0.00022801000000001","0.000449440000000014","0.00669123999999991","0.0238393600000002","0.0238393600000002","0.00619368999999993","0.00179776000000006","0.01468944","0.0277555600000002","0.0330148899999997","0.0154008100000001","0.01394761","0.00110889000000004","0.00330624999999991","9.00000000000068e-06","0.01468944","0.0169520400000001","0.0202492900000002","0.0351937599999999","0.0161798400000001","0.00826280999999992","0.0267322500000003","0.0248062500000002","0.0341140899999998","0.00485808999999989","0.000146410000000005","0.00132496000000003","0.012544","0.00443555999999991","0.00826280999999992","0.0029702500000001","8.46399999999977e-05","3.72099999999999e-05","0.00366024999999992","0.000745290000000018","8.46399999999977e-05","3.72099999999999e-05","0.0040449599999999","0.00155236000000004","0.0040449599999999","0.00022801000000001","0.00110889000000004","0.00206116000000007","0.0341140899999998","0.0678081600000003","0.000918090000000027","9.00000000000068e-06","0.000146410000000005","0.00154449000000006","0.00022801000000001","0.00669123999999991","0.00938960999999995","0.00132496000000003","0.000146410000000005","0.010609","0.0238393600000002","0.00770883999999994","0.00295935999999993","0.0211120900000002","0.00110889000000004","0.00110889000000004","0.000331240000000008","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_LIBERTYSHIP_2016-03-10_R_T1",81,"3/10/2016","1:10:52 PM",35.5604,13.558,14.1974,10,"AR-370_LIBERTYSHIP_2016-03-10_R_T1_final.csv",680,21.25,0.39541545,"0.011881","0.00667488999999994","0.00443555999999991","0.0257602500000002","0.0139240000000001","9.00000000000068e-06","0.00881720999999993","0.00770883999999994","0.00073984000000003","0.00206116000000007","0.00206116000000007","0.000918090000000027","0.00443555999999991","0.00014884","0.00331776000000009","0.0052852899999999","0.00022801000000001","8.2810000000002e-05","0.00573048999999991","0.0277222499999997","0.011236","0.00014884","0.000449440000000014","0.00110889000000004","0.00617795999999997","0.000331240000000008","0.000327610000000016","0.0029702500000001","0.00235225000000006","0.00573048999999991","0.00154449000000006","0.0146652100000001","0.00527075999999994","9.00000000000068e-06","0.00179776000000006","0.000327610000000016","0.0029702499999999","0.00996004000000002","0.01058841","0.00235225000000006","0.00667488999999994","0.00996004000000002","0.01058841","0.00206116000000007","0.00484415999999992","0.00206116000000007","0.00881720999999993","0.00573048999999991","0.0040449599999999","0.00573048999999991","0.0229219600000002","0.00619368999999993","0.011236","0.0146652100000001","0.0219928900000002","0.0154008100000001","0.00073984000000003","0.000146410000000005","0.00527075999999994","0.00938960999999995","3.60000000000027e-05","0.00206116000000007","0.000449440000000014","0.0266995599999998","0.0646684900000003","0.0202492900000002","0.0202492900000002","0.00824463999999996","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_LIBERTYSHIP_2016-03-10_R_T1",86,"3/10/2016","1:10:57 PM",35.6671,13.558,14.27,NA,"AR-370_LIBERTYSHIP_2016-03-10_R_T1_final.csv",690,21.5625,0.427601005000001,"0.00527075999999994","0.00132496000000003","8.2810000000002e-05","0.0193766399999997","0.0543356100000001","0.03632836","0.00571535999999995","0.000453690000000004","0.000231040000000003","0.00206115999999991","0.0139240000000001","0.0139240000000001","0.00178928999999993","3.60000000000027e-05","0.00719103999999992","0.0169520400000001","0.0211120899999997","0.00769128999999998","0.00667488999999994","9.60999999999926e-06","0.00881720999999993","0.00111556000000002","0.00719103999999992","0.00879843999999998","0.01121481","0.0228614399999998","0.00824463999999996","0.0029702499999999","0.0161544100000001","0.0146652100000001","0.0219928899999997","0.00110888999999992","0.00235225000000006","0","0.00571535999999995","0.000912039999999933","0.0029702499999999","0.000327610000000016","0.00073984000000003","0.000918090000000027","0.000580809999999947","8.2810000000002e-05","0.00073984000000003","0.000918090000000027","0.000739839999999934","9.00000000000068e-06","0.000739839999999934","0.000453690000000004","9.60999999999926e-06","8.10000000000061e-05","0.0219928899999997","0.0501760000000001","3.72099999999999e-05","0.00111556000000002","0.00235225000000006","0.00573049000000018","0.00265225000000008","0.00206115999999991","0.00366024999999992","0","0.00059049000000001","0.00443555999999991","0.0139240000000001","0.00264195999999992","0.00824463999999996","0.0330148900000004","0.00485809000000014","0.00485809000000014","0.000331240000000008","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_LIBERTYSHIP_2016-03-10_R_T1",87,"3/10/2016","1:10:58 PM",35.6494,13.558,14.258,NA,"AR-370_LIBERTYSHIP_2016-03-10_R_T1_final.csv",700,21.875,0.454975605000001,"0.000144000000000011","0.00367235999999989","0.00234256000000009","0.000445210000000024","0.0161798399999996","0.0488852099999999","0.0318979599999998","0.0040449599999999","0.00110889000000004","0.00073984000000003","0.0011155599999999","0.011236","0.011236","0.000918089999999919","3.60000000000027e-05","0.00529983999999987","0.01397124","0.0177688899999996","0.00573048999999991","0.00485808999999989","0.00022801000000001","0.01121481","0.00206116000000007","0.00529983999999987","0.00669123999999991","0.00881720999999993","0.0193766399999997","0.00620943999999989","0.00180624999999989","0.01324801","0.0119028099999999","0.0185776899999996","0.000453689999999928","0.00366025000000013","0.000144000000000011","0.0040449599999999","0.000331239999999943","0.00180624999999989","3.72099999999999e-05","0.00153664000000008","0.00178929000000008","0.000146409999999962","0.000445210000000024","0.00153664000000008","0.00178929000000008","0.000231039999999949","8.10000000000061e-05","0.000231039999999949","0.00110889000000004","0.00022801000000001","9.00000000000068e-06","0.0185776899999996","0.0449439999999999","0.000327610000000016","0.00206116000000007","0.00366025000000013","0.00769129000000029","0.00403225000000016","0.0011155599999999","0.00235224999999989","0.000144000000000011","0.00131769000000005","0.00298115999999988","0.011236","0.0015523599999999","0.01056784","0.0375196900000006","0.00667489000000024","0.00667489000000024","0.00091204000000004","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_LIBERTYSHIP_2016-03-10_R_T1",88,"3/10/2016","1:10:59 PM",35.4936,13.558,14.152,NA,"AR-370_LIBERTYSHIP_2016-03-10_R_T1_final.csv",710,22.1875,0.454326450000001,"0.011236","0.0139240000000001","0.00206116000000007","0.0238393600000002","0.0161544100000001","0.000449439999999939","0.01324801","0.00527075999999994","0.00179776000000006","0.0194044900000001","0.0177422400000001","0.00527076000000019","0","0","0.00573049000000018","0.012544","0.00110224000000005","0.00014884","0.000745289999999921","0.000918090000000027","0.00131769000000005","0.0146652100000001","0.04490161","0.0229219600000002","0.00110224000000005","0.000585640000000021","0.000146410000000005","0.00110223999999993","0.00073984000000003","0.00403225000000016","8.2810000000002e-05","9.60999999999926e-06","0.000918089999999919","0.00717409000000026","0.0277222500000003","0.0139240000000001","0.00179776000000006","0.00770884000000025","0.00403225000000016","0.00998000999999997","0.0210830400000003","0.0219928900000002","0.00881721000000027","0.0161544100000001","0.0210830400000003","0.0219928900000002","0.00824464000000028","0.013225","0.00824464000000028","0.0194044900000001","0.0146652100000001","0.011881","0.000918089999999919","0.011236","0.0154008100000001","0.0229219600000002","0.0277222500000003","0.0375196900000006","0.0287302500000004","0.00527076000000019","0.00330625000000011","0.0139240000000001","0.0202492900000002","0.0026419600000001","0","0.00443556000000015","0.04359744","0.0898200900000009","0.0352312900000005","0.0352312900000005","0.0185504400000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_LIBERTYSHIP_2016-03-10_R_T1",89,"3/10/2016","1:11:00 PM",35.4403,13.558,14.1157,NA,"AR-370_LIBERTYSHIP_2016-03-10_R_T1_final.csv",720,22.5,0.461352475,"0.00131768999999992","0.0202492899999996","0.0238084899999998","0.00667488999999994","0.0363664899999999","0.0266995599999998","0.00022801000000001","0.00620944000000017","0.00131769000000005","0.00619368999999993","0.0308353599999998","0.0287302499999998","0.01185921","0.00131768999999992","0.00131768999999992","0.012544","0.0219928899999997","0.00483024999999995","0.000580809999999947","8.10000000000061e-05","0.00443555999999991","0.00527075999999994","0.0247747599999997","0.0616032399999994","0.0352312899999998","0.00483024999999995","0.00366024999999992","0.00234255999999991","9.60999999999926e-06","0.00403224999999993","0.00996004000000002","0.000739839999999934","0.00110223999999993","3.60000000000027e-05","0.0146410000000001","0.04112784","0.0238084899999998","0.00619368999999993","0.0154008100000001","0.00996004000000002","0.0185504399999997","0.0329422499999999","0.0340771599999999","0.0169520400000001","0.0266995599999998","0.0329422499999999","0.0340771599999999","0.0161544100000001","0.0228916899999997","0.0161544100000001","0.0308353599999998","0.0247747599999997","0.0211120899999997","3.60000000000027e-05","0.00485809000000014","0.0257281599999997","0.0352312899999998","0.04112784","0.0529000000000002","0.04235364","0.01185921","0.00879843999999998","0.0238084899999998","0.0318979599999998","0.00769128999999998","0.00131768999999992","0.01058841","0.0600740099999995","0.112896","0.0501760000000001","0.0501760000000001","0.0297562499999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_LIBERTYSHIP_2016-03-10_R_T1",90,"3/10/2016","1:11:01 PM",35.4403,13.558,14.1157,NA,"AR-370_LIBERTYSHIP_2016-03-10_R_T1_final.csv",730,22.8125,0.439497050000001,"0","0.00131768999999992","0.0202492899999996","0.0238084899999998","0.00667488999999994","0.0363664899999999","0.0266995599999998","0.00022801000000001","0.00620944000000017","0.00131769000000005","0.00619368999999993","0.0308353599999998","0.0287302499999998","0.01185921","0.00131768999999992","0.00131768999999992","0.012544","0.0219928899999997","0.00483024999999995","0.000580809999999947","8.10000000000061e-05","0.00443555999999991","0.00527075999999994","0.0247747599999997","0.0616032399999994","0.0352312899999998","0.00483024999999995","0.00366024999999992","0.00234255999999991","9.60999999999926e-06","0.00403224999999993","0.00996004000000002","0.000739839999999934","0.00110223999999993","3.60000000000027e-05","0.0146410000000001","0.04112784","0.0238084899999998","0.00619368999999993","0.0154008100000001","0.00996004000000002","0.0185504399999997","0.0329422499999999","0.0340771599999999","0.0169520400000001","0.0266995599999998","0.0329422499999999","0.0340771599999999","0.0161544100000001","0.0228916899999997","0.0161544100000001","0.0308353599999998","0.0247747599999997","0.0211120899999997","3.60000000000027e-05","0.00485809000000014","0.0257281599999997","0.0352312899999998","0.04112784","0.0529000000000002","0.04235364","0.01185921","0.00879843999999998","0.0238084899999998","0.0318979599999998","0.00769128999999998","0.00131768999999992","0.01058841","0.0600740099999995","0.112896","0.0501760000000001","0.0501760000000001","0.0297562499999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_LIBERTYSHIP_2016-03-10_R_T1",91,"3/10/2016","1:11:02 PM",35.4758,13.558,14.1398,NA,"AR-370_LIBERTYSHIP_2016-03-10_R_T1_final.csv",740,23.125,0.385544750000001,"0.000580809999999947","0.000580809999999947","0.00014884","0.01397124","0.0169520400000001","0.00331776000000009","0.0277555600000002","0.0194044900000001","8.09999999999742e-05","0.01058841","0.00364815999999995","0.00298116000000007","0.0229522500000001","0.0211411600000001","0.00719104000000022","0.00014884","0.00014884","0.00772641000000021","0.01542564","0.00206116000000007","0","0.000228009999999956","0.00180625000000004","0.00235225000000006","0.0177688900000001","0.05022081","0.0267649600000002","0.00206116000000007","0.00132496000000003","0.00059049000000001","0.000440999999999959","0.00155236000000004","0.00573049000000018","9.60999999999926e-06","8.2810000000002e-05","0.000327609999999952","0.0093896100000003","0.0319336900000003","0.0169520400000001","0.00298116000000007","0.0100000000000003","0.00573049000000018","0.01256641","0.0247747600000003","0.0257602500000002","0.0112572100000003","0.0194044900000001","0.0247747600000003","0.0257602500000002","0.0106090000000003","0.0161798400000001","0.0106090000000003","0.0229522500000001","0.0177688900000001","0.01468944","0.000327609999999952","0.00879843999999998","0.0185776900000001","0.0267649600000002","0.0319336900000003","0.0423948100000006","0.0330148900000004","0.00719104000000022","0.00485809000000014","0.0169520400000001","0.0238702500000002","0.00404496000000013","0.00014884","0.00620944000000017","0.048841","0.0972816100000009","0.0399600100000005","0.0399600100000005","0.0220225600000002","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_LIBERTYSHIP_2016-03-10_R_T1",92,"3/10/2016","1:11:03 PM",35.5158,13.558,14.1671,NA,"AR-370_LIBERTYSHIP_2016-03-10_R_T1_final.csv",750,23.4375,0.340793960000001,"0.000745290000000018","0.00264195999999992","0.00264195999999992","0.00022801000000001","0.00826280999999992","0.01058841","0.000918090000000027","0.0194044900000001","0.012544","0.00131768999999992","0.0169520400000001","0.00769128999999998","0.000745290000000018","0.01542564","0.01394761","0.00330625000000011","0.00022801000000001","0.00022801000000001","0.00367236000000011","0.00938960999999995","0.000327610000000016","0.000745290000000018","0.00179775999999991","0.000231040000000003","0.000449440000000014","0.011236","0.0387302399999999","0.0185776900000001","0.000327610000000016","8.2810000000002e-05","9.00000000000068e-06","0.00233288999999994","0.000146410000000005","0.00234256000000009","0.000585640000000021","0.000331240000000008","0.00206115999999991","0.00484416000000017","0.0229219600000002","0.01058841","0.000745290000000018","0.00528529000000016","0.00234256000000009","0.00719103999999992","0.0169260100000001","0.0177422400000001","0.00620944000000017","0.012544","0.0169260100000001","0.0177422400000001","0.00573049000000018","0.00998000999999997","0.00573049000000018","0.01542564","0.011236","0.00881720999999993","0.00206115999999991","0.0146652100000001","0.011881","0.0185776900000001","0.0229219600000002","0.0318979600000004","0.0238393600000002","0.00330625000000011","0.00179776000000006","0.01058841","0.0161798400000001","0.00131769000000005","0.00022801000000001","0.00265225000000008","0.0375196899999999","0.0809971600000006","0.0297907600000003","0.0297907600000003","0.0146652100000001","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_LIBERTYSHIP_2016-03-10_R_T1",93,"3/10/2016","1:11:04 PM",35.4803,13.558,14.1429,NA,"AR-370_LIBERTYSHIP_2016-03-10_R_T1_final.csv",760,23.75,0.31222841,"0.000585640000000021","9.60999999999926e-06","0.000739839999999934","0.000739839999999934","8.2810000000002e-05","0.01324801","0.0161544100000001","0.0029702500000001","0.0267322500000003","0.0185504400000001","0.000146409999999962","0.011236","0.00403224999999993","0.00265225000000008","0.0220225600000002","0.0202492900000002","0.00667489000000024","8.2810000000002e-05","8.2810000000002e-05","0.00719104000000022","0.0146652100000001","0.00178929000000008","9.60999999999926e-06","0.000331239999999943","0.00155236000000004","0.00206116000000007","0.0169520400000001","0.048841","0.0257602500000002","0.00178929000000008","0.00110889000000004","0.000449440000000014","0.000580809999999947","0.00131769000000005","0.00527076000000019","0","3.60000000000027e-05","0.000449439999999939","0.00879844000000031","0.0308353600000004","0.0161544100000001","0.00265225000000008","0.0093896100000003","0.00527076000000019","0.011881","0.0238084900000003","0.0247747600000003","0.0106090000000003","0.0185504400000001","0.0238084900000003","0.0247747600000003","0.00998001000000033","0.0154008100000001","0.00998001000000033","0.0220225600000002","0.0169520400000001","0.01394761","0.000449439999999939","0.00938960999999995","0.0177422400000001","0.0257602500000002","0.0308353600000004","0.0411278400000007","0.0318979600000004","0.00667489000000024","0.00443556000000015","0.0161544100000001","0.0229219600000002","0.00366025000000013","8.2810000000002e-05","0.00573049000000018","0.0474804100000001","0.0953574400000009","0.0387302400000006","0.0387302400000006","0.0211120900000002","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_LIBERTYSHIP_2016-03-10_R_T1",94,"3/10/2016","1:11:05 PM",35.4314,13.558,14.1096,NA,"AR-370_LIBERTYSHIP_2016-03-10_R_T1_final.csv",770,24.0625,0.28878822,"0.00110888999999992","0.00330624999999991","0.000912039999999933","3.72099999999999e-05","3.72099999999999e-05","0.00179775999999991","0.0220225599999996","0.0257281599999997","0.00770883999999994","0.0387302399999999","0.0287302499999998","0.000449440000000014","0.00528529000000016","0.00091204000000004","0.00719103999999992","0.0330148899999997","0.0308353599999998","0.013225","0.00179775999999991","0.00179775999999991","0.01394761","0.0238393599999997","0.00571535999999995","0.000912039999999933","0.00022801000000001","0.0052852899999999","0.00619368999999993","0.0267322499999997","0.0646684899999994","0.0375584399999998","0.00571535999999995","0.00443555999999991","0.0029702499999999","8.46399999999977e-05","0.00484415999999992","0.01121481","0.00110888999999992","0.00154448999999992","0.000146410000000005","0.0161544100000001","0.0436392099999999","0.0257281599999997","0.00719103999999992","0.0169520400000001","0.01121481","0.0202492899999996","0.0351937599999999","0.0363664899999999","0.0185776900000001","0.0287302499999998","0.0351937599999999","0.0363664899999999","0.0177422400000001","0.0247747599999997","0.0177422400000001","0.0330148899999997","0.0267322499999997","0.0229219599999997","0.000146410000000005","0.00404496000000013","0.0277222499999997","0.0375584399999998","0.0436392099999999","0.0557432100000002","0.04490161","0.013225","0.00998000999999997","0.0257281599999997","0.0341140899999998","0.00879843999999998","0.00179775999999991","0.011881","0.0631014399999995","0.11703241","0.0529460100000001","0.0529460100000001","0.0318979599999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"AR-370_LIBERTYSHIP_2016-03-10_R_T1",95,"3/10/2016","1:11:06 PM",35.4403,13.558,14.1157,NA,"AR-370_LIBERTYSHIP_2016-03-10_R_T1_final.csv",780,24.375,0.3017582,"3.72099999999999e-05","0.000739839999999934","0.00264195999999992","0.000580809999999947","0","0","0.00131768999999992","0.0202492899999996","0.0238084899999998","0.00667488999999994","0.0363664899999999","0.0266995599999998","0.00022801000000001","0.00620944000000017","0.00131769000000005","0.00619368999999993","0.0308353599999998","0.0287302499999998","0.01185921","0.00131768999999992","0.00131768999999992","0.012544","0.0219928899999997","0.00483024999999995","0.000580809999999947","8.10000000000061e-05","0.00443555999999991","0.00527075999999994","0.0247747599999997","0.0616032399999994","0.0352312899999998","0.00483024999999995","0.00366024999999992","0.00234255999999991","9.60999999999926e-06","0.00403224999999993","0.00996004000000002","0.000739839999999934","0.00110223999999993","3.60000000000027e-05","0.0146410000000001","0.04112784","0.0238084899999998","0.00619368999999993","0.0154008100000001","0.00996004000000002","0.0185504399999997","0.0329422499999999","0.0340771599999999","0.0169520400000001","0.0266995599999998","0.0329422499999999","0.0340771599999999","0.0161544100000001","0.0228916899999997","0.0161544100000001","0.0308353599999998","0.0247747599999997","0.0211120899999997","3.60000000000027e-05","0.00485809000000014","0.0257281599999997","0.0352312899999998","0.04112784","0.0529000000000002","0.04235364","0.01185921","0.00879843999999998","0.0238084899999998","0.0318979599999998","0.00769128999999998","0.00131768999999992","0.01058841","0.0600740099999995","0.112896","0.0501760000000001","0.0501760000000001","0.0297562499999998","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
